uid,planner_seed,replan_idx,cluster_id,mode_idx,members,agent_tokens,obstacle_tokens,mode,k,n_agents,phase_sig,density,loss_max,loss_sum,loss_min,losses,route_cost_max,route_cost_sum,route_costs,old_loss_max,old_loss_sum,old_losses,loss_route_max,loss_route_sum,loss_routes,loss_avoid0_max,loss_avoid0_sum,loss_avoid0s,prog_alone_sum,prog_together_sum,prog_together_min,stalled,blocked,dwell_alone,dwell_together,dedup_key
n2_chain_f74f773a,0,2,0,0,"0,1","[[-0.82955, -0.03912, -0.03754, -1.19941, 1.0, 0.0, 0.0, 0.0], [0.82955, 0.03912, -1.17337, -0.2514, 1.0, 0.0, 0.0, 0.0]]","[[-2.53119, 0.02463, 0.89677, 0.64507], [1.71179, -1.89287, 1.60403, 1.2673]]",r00|A>B,2,2,00,0.0707355302630646,4.576153518825122,4.576153518825122,0.0,"4.57615,0.00000",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",12.186152332427778,7.609998813602655,3.084215730364705,1,0,13,0,1cb0d36cd3e6f5d8
n2_chain_f74f773a,0,2,0,1,"0,1","[[-0.82955, -0.03912, -0.03754, -1.19941, 1.0, 0.0, 0.0, 0.0], [0.82955, 0.03912, -1.17337, -0.2514, 1.0, 0.0, 0.0, 0.0]]","[[-2.53119, 0.02463, 0.89677, 0.64507], [1.71179, -1.89287, 1.60403, 1.2673]]",r00|A>B|s,2,2,00,0.0707355302630646,4.576153518825122,4.476685758753958,-0.09946776007116398,"4.57615,-0.09947",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.476685758753958,"4.57615,-0.09947",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.476685758753958,"4.57615,-0.09947",12.186152332427778,7.709466573673819,3.084215730364705,1,0,13,0,28fd3accb3709adf
n2_chain_f74f773a,0,2,0,2,"0,1","[[-0.82955, -0.03912, -0.03754, -1.19941, 1.0, 0.0, 0.0, 0.0], [0.82955, 0.03912, -1.17337, -0.2514, 1.0, 0.0, 0.0, 0.0]]","[[-2.53119, 0.02463, 0.89677, 0.64507], [1.71179, -1.89287, 1.60403, 1.2673]]",r00|A>B|cs,2,2,00,0.0707355302630646,4.576153518825122,4.426951878718377,-0.14920164010674508,"4.57615,-0.14920",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.426951878718377,"4.57615,-0.14920",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.426951878718377,"4.57615,-0.14920",12.186152332427778,7.7592004537094,3.084215730364705,0,0,13,0,4449d5b6dfc46737
n2_chain_f74f773a,0,2,0,3,"0,1","[[-0.82955, -0.03912, -0.03754, -1.19941, 1.0, 0.0, 0.0, 0.0], [0.82955, 0.03912, -1.17337, -0.2514, 1.0, 0.0, 0.0, 0.0]]","[[-2.53119, 0.02463, 0.89677, 0.64507], [1.71179, -1.89287, 1.60403, 1.2673]]",r00|B>A,2,2,00,0.0707355302630646,4.576153518825122,4.576153518825122,0.0,"4.57615,0.00000",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",12.186152332427778,7.609998813602655,3.084215730364705,1,0,13,0,fced906cc9a03688
n2_chain_f74f773a,0,2,0,4,"0,1","[[-0.82955, -0.03912, -0.03754, -1.19941, 1.0, 0.0, 0.0, 0.0], [0.82955, 0.03912, -1.17337, -0.2514, 1.0, 0.0, 0.0, 0.0]]","[[-2.53119, 0.02463, 0.89677, 0.64507], [1.71179, -1.89287, 1.60403, 1.2673]]",r01|A>B|cs,2,2,00,0.0707355302630646,4.576153518825122,4.52623185802787,-0.04992166079725191,"4.57615,-0.04992",0.22128143078103868,0.22128143078103868,"0.00000,0.22128",4.576153518825122,3.382540397971157,"4.57615,-1.19361",0.0,-1.193613120853965,"0.00000,-1.19361",4.576153518825122,4.576153518825122,"4.57615,0.00000",12.353005364131487,7.826773506103618,3.084215730364705,0,0,13,0,340133cf647443e6
n2_chain_f74f773a,0,2,0,5,"0,1","[[-0.82955, -0.03912, -0.03754, -1.19941, 1.0, 0.0, 0.0, 0.0], [0.82955, 0.03912, -1.17337, -0.2514, 1.0, 0.0, 0.0, 0.0]]","[[-2.53119, 0.02463, 0.89677, 0.64507], [1.71179, -1.89287, 1.60403, 1.2673]]",r01|B>A|s,2,2,00,0.0707355302630646,2.2880537355845822,-2.434006485766414,-4.722060221350996,"2.28805,-4.72206",0.22128143078103868,0.22128143078103868,"0.00000,0.22128",2.2880537355845822,-2.3795780866890865,"2.28805,-4.66763",0.0,-1.193613120853965,"0.00000,-1.19361",2.2880537355845822,-1.1859649658351215,"2.28805,-3.47402",12.353005364131487,14.787011849897901,5.372315513605245,0,0,13,22,3028086753972908
n2_chain_f74f773a,0,2,0,6,"0,1","[[-0.82955, -0.03912, -0.03754, -1.19941, 1.0, 0.0, 0.0, 0.0], [0.82955, 0.03912, -1.17337, -0.2514, 1.0, 0.0, 0.0, 0.0]]","[[-2.53119, 0.02463, 0.89677, 0.64507], [1.71179, -1.89287, 1.60403, 1.2673]]",r10|A>B,2,2,00,0.0707355302630646,4.575245865976689,4.575245865976689,0.0,"4.57525,0.00000",0.24106245097597423,0.24106245097597423,"0.24106,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",12.427214783403752,7.851968917427062,3.326185834189112,1,0,13,0,9640b01b428b7d11
n2_chain_f74f773a,0,2,0,7,"0,1","[[-0.82955, -0.03912, -0.03754, -1.19941, 1.0, 0.0, 0.0, 0.0], [0.82955, 0.03912, -1.17337, -0.2514, 1.0, 0.0, 0.0, 0.0]]","[[-2.53119, 0.02463, 0.89677, 0.64507], [1.71179, -1.89287, 1.60403, 1.2673]]",r11|A>B,2,2,00,0.0707355302630646,4.575245865976689,4.575245865976689,0.0,"4.57525,0.00000",0.24106245097597423,0.4623438817570129,"0.24106,0.22128",4.576153518825122,3.382540397971157,"4.57615,-1.19361",0.0,-1.193613120853965,"0.00000,-1.19361",4.576153518825122,4.576153518825122,"4.57615,0.00000",12.594067815107461,8.018821949130773,3.326185834189112,1,0,13,0,110ebd4026a33ae9
n2_chain_f74f773a,0,2,0,8,"0,1","[[-0.82955, -0.03912, -0.03754, -1.19941, 1.0, 0.0, 0.0, 0.0], [0.82955, 0.03912, -1.17337, -0.2514, 1.0, 0.0, 0.0, 0.0]]","[[-2.53119, 0.02463, 0.89677, 0.64507], [1.71179, -1.89287, 1.60403, 1.2673]]",r11|B>A|s,2,2,00,0.0707355302630646,2.2880537355845822,-2.434006485766414,-4.722060221350996,"2.28805,-4.72206",0.24106245097597423,0.4623438817570129,"0.24106,0.22128",2.2880537355845822,-2.3795780866890865,"2.28805,-4.66763",0.0,-1.193613120853965,"0.00000,-1.19361",2.2880537355845822,-1.1859649658351215,"2.28805,-3.47402",12.594067815107461,15.028074300873875,5.613377964581219,0,0,13,22,e34dc02f4174c814
n2_chain_f74f773a,0,2,0,9,"0,1","[[-0.82955, -0.03912, -0.03754, -1.19941, 1.0, 0.0, 0.0, 0.0], [0.82955, 0.03912, -1.17337, -0.2514, 1.0, 0.0, 0.0, 0.0]]","[[-2.53119, 0.02463, 0.89677, 0.64507], [1.71179, -1.89287, 1.60403, 1.2673]]",r11|B>A|cs,2,2,00,0.0707355302630646,4.575245865976689,4.475402544382186,-0.09984332159450293,"4.57525,-0.09984",0.24106245097597423,0.4623438817570129,"0.24106,0.22128",4.576153518825122,3.382540397971157,"4.57615,-1.19361",0.0,-1.193613120853965,"0.00000,-1.19361",4.576153518825122,4.576153518825122,"4.57615,0.00000",12.594067815107461,8.118665270725277,3.326185834189112,0,0,13,0,63b98b007f9c993c
n2_chain_f74f773a,0,2,0,10,"0,1","[[-0.82955, -0.03912, -0.03754, -1.19941, 1.0, 0.0, 0.0, 0.0], [0.82955, 0.03912, -1.17337, -0.2514, 1.0, 0.0, 0.0, 0.0]]","[[-2.53119, 0.02463, 0.89677, 0.64507], [1.71179, -1.89287, 1.60403, 1.2673]]",r20|B>A|s,2,2,00,0.0707355302630646,5.151678007414849,5.151678007414849,0.0,"5.15168,0.00000",0.5755244885897266,0.5755244885897266,"0.57552,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",12.761676821017502,7.609998813602655,3.084215730364705,1,0,13,0,67534cd2fb24e6a2
n2_chain_f74f773a,0,2,0,11,"0,1","[[-0.82955, -0.03912, -0.03754, -1.19941, 1.0, 0.0, 0.0, 0.0], [0.82955, 0.03912, -1.17337, -0.2514, 1.0, 0.0, 0.0, 0.0]]","[[-2.53119, 0.02463, 0.89677, 0.64507], [1.71179, -1.89287, 1.60403, 1.2673]]",r20|B>A|cs,2,2,00,0.0707355302630646,5.151678007414849,5.151678007414849,0.0,"5.15168,0.00000",0.5755244885897266,0.5755244885897266,"0.57552,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",12.761676821017502,7.609998813602655,3.084215730364705,1,0,13,0,ffef07f53e4b5adb
n2_chain_f74f773a,0,2,0,12,"0,1","[[-0.82955, -0.03912, -0.03754, -1.19941, 1.0, 0.0, 0.0, 0.0], [0.82955, 0.03912, -1.17337, -0.2514, 1.0, 0.0, 0.0, 0.0]]","[[-2.53119, 0.02463, 0.89677, 0.64507], [1.71179, -1.89287, 1.60403, 1.2673]]",r21|B>A|cs,2,2,00,0.0707355302630646,5.151678007414849,5.051834685820346,-0.09984332159450293,"5.15168,-0.09984",0.5755244885897266,0.7968059193707653,"0.57552,0.22128",4.576153518825122,3.382540397971157,"4.57615,-1.19361",0.0,-1.193613120853965,"0.00000,-1.19361",4.576153518825122,4.576153518825122,"4.57615,0.00000",12.928529852721216,7.876695166900869,3.084215730364705,1,0,13,0,91b92694cd129057
n2_chain_f74f773a,0,2,0,13,"0,1","[[-0.82955, -0.03912, -0.03754, -1.19941, 1.0, 0.0, 0.0, 0.0], [0.82955, 0.03912, -1.17337, -0.2514, 1.0, 0.0, 0.0, 0.0]]","[[-2.53119, 0.02463, 0.89677, 0.64507], [1.71179, -1.89287, 1.60403, 1.2673]]",r30|B>A|cs,2,2,00,0.0707355302630646,5.150770354566416,5.150770354566416,0.0,"5.15077,0.00000",0.8165869395657008,0.8165869395657008,"0.81659,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",13.002739271993477,7.851968917427062,3.326185834189112,1,0,13,0,acd4d65ec0b03cbf
n2_chain_f74f773a,0,2,0,14,"0,1","[[-0.82955, -0.03912, -0.03754, -1.19941, 1.0, 0.0, 0.0, 0.0], [0.82955, 0.03912, -1.17337, -0.2514, 1.0, 0.0, 0.0, 0.0]]","[[-2.53119, 0.02463, 0.89677, 0.64507], [1.71179, -1.89287, 1.60403, 1.2673]]",r31|B>A|s,2,2,00,0.0707355302630646,2.7728660973922823,-1.9491941239587138,-4.722060221350996,"2.77287,-4.72206",0.8165869395657008,1.0378683703467395,"0.81659,0.22128",2.1885731383852534,-2.4790586838884154,"2.18857,-4.66763",0.0,-1.193613120853965,"0.00000,-1.19361",2.1885731383852534,-1.2854455630344503,"2.18857,-3.47402",13.16959230369719,15.118786427655902,5.704090091363246,0,0,13,22,5baed3bacca06b10
n2_chain_f74f773a,0,2,0,15,"0,1","[[-0.82955, -0.03912, -0.03754, -1.19941, 1.0, 0.0, 0.0, 0.0], [0.82955, 0.03912, -1.17337, -0.2514, 1.0, 0.0, 0.0, 0.0]]","[[-2.53119, 0.02463, 0.89677, 0.64507], [1.71179, -1.89287, 1.60403, 1.2673]]",r31|B>A|cs,2,2,00,0.0707355302630646,5.150770354566416,5.050927032971913,-0.09984332159450293,"5.15077,-0.09984",0.8165869395657008,1.0378683703467395,"0.81659,0.22128",4.576153518825122,3.382540397971157,"4.57615,-1.19361",0.0,-1.193613120853965,"0.00000,-1.19361",4.576153518825122,4.576153518825122,"4.57615,0.00000",13.16959230369719,8.118665270725277,3.326185834189112,0,0,13,0,e4272ff30f25cc69
n2_chain_f74f773a,0,3,0,0,"0,1","[[-0.51731, -0.38108, -0.6812, -0.98791, 1.0, 0.0, 0.0, 0.0], [0.51731, 0.38108, -0.99948, -0.66411, 1.0, 0.0, 0.0, 0.0]]","[[-1.71997, 0.75958, 0.89677, 0.64507], [2.52302, -1.15792, 1.60403, 1.2673]]",r00|A>B,2,2,00,0.0707355302630646,4.576153518825122,4.576153518825122,0.0,"4.57615,0.00000",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",9.997607841515567,5.421454322690444,1.9898166002352946,1,0,13,0,27b24818d9361371
n2_chain_f74f773a,0,3,0,1,"0,1","[[-0.51731, -0.38108, -0.6812, -0.98791, 1.0, 0.0, 0.0, 0.0], [0.51731, 0.38108, -0.99948, -0.66411, 1.0, 0.0, 0.0, 0.0]]","[[-1.71997, 0.75958, 0.89677, 0.64507], [2.52302, -1.15792, 1.60403, 1.2673]]",r00|A>B|s,2,2,00,0.0707355302630646,4.576153518825122,4.476685758753958,-0.09946776007116398,"4.57615,-0.09947",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.476685758753958,"4.57615,-0.09947",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.476685758753958,"4.57615,-0.09947",9.997607841515567,5.520922082761608,1.9898166002352946,1,0,13,0,a1a9a801f0bb72cb
n2_chain_f74f773a,0,3,0,2,"0,1","[[-0.51731, -0.38108, -0.6812, -0.98791, 1.0, 0.0, 0.0, 0.0], [0.51731, 0.38108, -0.99948, -0.66411, 1.0, 0.0, 0.0, 0.0]]","[[-1.71997, 0.75958, 0.89677, 0.64507], [2.52302, -1.15792, 1.60403, 1.2673]]",r00|A>B|cs,2,2,00,0.0707355302630646,4.576153518825122,4.426951878718377,-0.14920164010674508,"4.57615,-0.14920",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.426951878718377,"4.57615,-0.14920",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.426951878718377,"4.57615,-0.14920",9.997607841515567,5.570655962797189,1.9898166002352946,1,0,13,0,207b088591f8958b
n2_chain_f74f773a,0,3,0,3,"0,1","[[-0.51731, -0.38108, -0.6812, -0.98791, 1.0, 0.0, 0.0, 0.0], [0.51731, 0.38108, -0.99948, -0.66411, 1.0, 0.0, 0.0, 0.0]]","[[-1.71997, 0.75958, 0.89677, 0.64507], [2.52302, -1.15792, 1.60403, 1.2673]]",r00|B>A,2,2,00,0.0707355302630646,4.576153518825122,4.576153518825122,0.0,"4.57615,0.00000",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",9.997607841515567,5.421454322690444,1.9898166002352946,1,0,13,0,280a2f3033960a18
n2_chain_f74f773a,0,3,0,4,"0,1","[[-0.51731, -0.38108, -0.6812, -0.98791, 1.0, 0.0, 0.0, 0.0], [0.51731, 0.38108, -0.99948, -0.66411, 1.0, 0.0, 0.0, 0.0]]","[[-1.71997, 0.75958, 0.89677, 0.64507], [2.52302, -1.15792, 1.60403, 1.2673]]",r01|A>B|cs,2,2,00,0.0707355302630646,4.576153518825122,4.426388536433367,-0.14976498239175484,"4.57615,-0.14976",0.1173069324297984,0.1173069324297984,"0.00000,0.11731",4.576153518825122,3.382540397971157,"4.57615,-1.19361",0.0,-1.193613120853965,"0.00000,-1.19361",4.576153518825122,4.576153518825122,"4.57615,0.00000",10.060486374868038,5.63409783843467,1.9898166002352946,1,0,13,0,b199f5856ac01953
n2_chain_f74f773a,0,3,0,5,"0,1","[[-0.51731, -0.38108, -0.6812, -0.98791, 1.0, 0.0, 0.0, 0.0], [0.51731, 0.38108, -0.99948, -0.66411, 1.0, 0.0, 0.0, 0.0]]","[[-1.71997, 0.75958, 0.89677, 0.64507], [2.52302, -1.15792, 1.60403, 1.2673]]",r01|B>A|s,2,2,00,0.0707355302630646,1.0942865691926267,-4.2729485538506005,-5.367235123043227,"1.09429,-5.36724",0.1173069324297984,0.1173069324297984,"0.00000,0.11731",1.0942865691926267,-4.218520154773273,"1.09429,-5.31281",0.0,-1.193613120853965,"0.00000,-1.19361",1.0942865691926267,-3.024907033919308,"1.09429,-4.11919",10.060486374868038,14.333434928718638,5.47168354986779,0,0,13,22,0867db796cd92405
n2_chain_f74f773a,0,3,0,6,"0,1","[[-0.51731, -0.38108, -0.6812, -0.98791, 1.0, 0.0, 0.0, 0.0], [0.51731, 0.38108, -0.99948, -0.66411, 1.0, 0.0, 0.0, 0.0]]","[[-1.71997, 0.75958, 0.89677, 0.64507], [2.52302, -1.15792, 1.60403, 1.2673]]",r10|A>B,2,2,00,0.0707355302630646,4.575245865976689,4.575245865976689,0.0,"4.57525,0.00000",0.0,-0.004941665508138016,"-0.00494,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",9.992666176007429,5.417420310030739,1.9857825875755895,1,0,13,0,b78b3eb6d83eba4f
n2_chain_f74f773a,0,3,0,7,"0,1","[[-0.51731, -0.38108, -0.6812, -0.98791, 1.0, 0.0, 0.0, 0.0], [0.51731, 0.38108, -0.99948, -0.66411, 1.0, 0.0, 0.0, 0.0]]","[[-1.71997, 0.75958, 0.89677, 0.64507], [2.52302, -1.15792, 1.60403, 1.2673]]",r11|A>B,2,2,00,0.0707355302630646,4.575245865976689,4.575245865976689,0.0,"4.57525,0.00000",0.1173069324297984,0.11236526692166038,"-0.00494,0.11731",4.576153518825122,3.382540397971157,"4.57615,-1.19361",0.0,-1.193613120853965,"0.00000,-1.19361",4.576153518825122,4.576153518825122,"4.57615,0.00000",10.0555447093599,5.48029884338321,1.9857825875755895,1,0,13,0,88c8418cf13d482f
n2_chain_f74f773a,0,3,0,8,"0,1","[[-0.51731, -0.38108, -0.6812, -0.98791, 1.0, 0.0, 0.0, 0.0], [0.51731, 0.38108, -0.99948, -0.66411, 1.0, 0.0, 0.0, 0.0]]","[[-1.71997, 0.75958, 0.89677, 0.64507], [2.52302, -1.15792, 1.60403, 1.2673]]",r11|B>A|s,2,2,00,0.0707355302630646,1.0942865691926267,-4.2729485538506005,-5.367235123043227,"1.09429,-5.36724",0.1173069324297984,0.11236526692166038,"-0.00494,0.11731",1.0942865691926267,-4.218520154773273,"1.09429,-5.31281",0.0,-1.193613120853965,"0.00000,-1.19361",1.0942865691926267,-3.024907033919308,"1.09429,-4.11919",10.0555447093599,14.3284932632105,5.466741884359652,0,0,13,22,58e5171fb2b7b5b1
n2_chain_f74f773a,0,3,0,9,"0,1","[[-0.51731, -0.38108, -0.6812, -0.98791, 1.0, 0.0, 0.0, 0.0], [0.51731, 0.38108, -0.99948, -0.66411, 1.0, 0.0, 0.0, 0.0]]","[[-1.71997, 0.75958, 0.89677, 0.64507], [2.52302, -1.15792, 1.60403, 1.2673]]",r11|B>A|cs,2,2,00,0.0707355302630646,4.575245865976689,4.475402544382186,-0.09984332159450293,"4.57525,-0.09984",0.1173069324297984,0.11236526692166038,"-0.00494,0.11731",4.576153518825122,3.382540397971157,"4.57615,-1.19361",0.0,-1.193613120853965,"0.00000,-1.19361",4.576153518825122,4.576153518825122,"4.57615,0.00000",10.0555447093599,5.580142164977713,1.9857825875755895,1,0,13,0,6dd5d5b4b84b1d02
n2_chain_f74f773a,0,3,0,10,"0,1","[[-0.51731, -0.38108, -0.6812, -0.98791, 1.0, 0.0, 0.0, 0.0], [0.51731, 0.38108, -0.99948, -0.66411, 1.0, 0.0, 0.0, 0.0]]","[[-1.71997, 0.75958, 0.89677, 0.64507], [2.52302, -1.15792, 1.60403, 1.2673]]",r20|B>A|s,2,2,00,0.0707355302630646,5.151678007414849,5.151678007414849,0.0,"5.15168,0.00000",0.5755244885897266,0.5755244885897266,"0.57552,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",10.573132330105292,5.421454322690444,1.9898166002352946,1,0,13,0,6551308c9a02a8b9
n2_chain_f74f773a,0,3,0,11,"0,1","[[-0.51731, -0.38108, -0.6812, -0.98791, 1.0, 0.0, 0.0, 0.0], [0.51731, 0.38108, -0.99948, -0.66411, 1.0, 0.0, 0.0, 0.0]]","[[-1.71997, 0.75958, 0.89677, 0.64507], [2.52302, -1.15792, 1.60403, 1.2673]]",r20|B>A|cs,2,2,00,0.0707355302630646,5.151678007414849,5.151678007414849,0.0,"5.15168,0.00000",0.5755244885897266,0.5755244885897266,"0.57552,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",10.573132330105292,5.421454322690444,1.9898166002352946,1,0,13,0,59a0d5f5e5fb5e43
n2_chain_f74f773a,0,3,0,12,"0,1","[[-0.51731, -0.38108, -0.6812, -0.98791, 1.0, 0.0, 0.0, 0.0], [0.51731, 0.38108, -0.99948, -0.66411, 1.0, 0.0, 0.0, 0.0]]","[[-1.71997, 0.75958, 0.89677, 0.64507], [2.52302, -1.15792, 1.60403, 1.2673]]",r21|B>A|cs,2,2,00,0.0707355302630646,5.151678007414849,5.051834685820346,-0.09984332159450293,"5.15168,-0.09984",0.5755244885897266,0.692831421019525,"0.57552,0.11731",4.576153518825122,3.382540397971157,"4.57615,-1.19361",0.0,-1.193613120853965,"0.00000,-1.19361",4.576153518825122,4.576153518825122,"4.57615,0.00000",10.636010863457763,5.584176177637418,1.9898166002352946,1,0,13,0,99a042a9656948ef
n2_chain_f74f773a,0,3,0,13,"0,1","[[-0.51731, -0.38108, -0.6812, -0.98791, 1.0, 0.0, 0.0, 0.0], [0.51731, 0.38108, -0.99948, -0.66411, 1.0, 0.0, 0.0, 0.0]]","[[-1.71997, 0.75958, 0.89677, 0.64507], [2.52302, -1.15792, 1.60403, 1.2673]]",r30|B>A|cs,2,2,00,0.0707355302630646,5.150770354566416,5.150770354566416,0.0,"5.15077,0.00000",0.5705828230815886,0.5705828230815886,"0.57058,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",10.568190664597154,5.417420310030739,1.9857825875755895,1,0,13,0,d45a583d797e7015
n2_chain_f74f773a,0,3,0,14,"0,1","[[-0.51731, -0.38108, -0.6812, -0.98791, 1.0, 0.0, 0.0, 0.0], [0.51731, 0.38108, -0.99948, -0.66411, 1.0, 0.0, 0.0, 0.0]]","[[-1.71997, 0.75958, 0.89677, 0.64507], [2.52302, -1.15792, 1.60403, 1.2673]]",r31|B>A|s,2,2,00,0.0707355302630646,1.5844949127955896,-3.7827402102476375,-5.367235123043227,"1.58449,-5.36724",0.5705828230815886,0.687889755511387,"0.57058,0.11731",1.1440268677922916,-4.168779856173608,"1.14403,-5.31281",0.0,-1.193613120853965,"0.00000,-1.19361",1.1440268677922916,-2.975166735319643,"1.14403,-4.11919",10.631069197949625,14.413809408197263,5.552058029346416,0,0,13,22,47a32af571a7c2d9
n2_chain_f74f773a,0,3,0,15,"0,1","[[-0.51731, -0.38108, -0.6812, -0.98791, 1.0, 0.0, 0.0, 0.0], [0.51731, 0.38108, -0.99948, -0.66411, 1.0, 0.0, 0.0, 0.0]]","[[-1.71997, 0.75958, 0.89677, 0.64507], [2.52302, -1.15792, 1.60403, 1.2673]]",r31|B>A|cs,2,2,00,0.0707355302630646,5.150770354566416,5.050927032971913,-0.09984332159450293,"5.15077,-0.09984",0.5705828230815886,0.687889755511387,"0.57058,0.11731",4.576153518825122,3.382540397971157,"4.57615,-1.19361",0.0,-1.193613120853965,"0.00000,-1.19361",4.576153518825122,4.576153518825122,"4.57615,0.00000",10.631069197949625,5.580142164977713,1.9857825875755895,1,0,13,0,e85698783c75a73b
n2_chain_f74f773a,0,4,0,0,"0,1","[[-0.38332, -0.53584, -0.78954, -0.90368, 1.0, 0.0, 0.0, 0.0], [0.38332, 0.53584, -0.99741, -0.66722, 1.0, 0.0, 0.0, 0.0]]","[[-0.83055, 1.53654, 0.89677, 0.64507], [3.41243, -0.38096, 1.60403, 1.2673]]",r00|A>B,2,2,00,0.0707355302630646,4.576153518825122,4.576153518825122,0.0,"4.57615,0.00000",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",7.858774160698333,3.282620641873211,0.7959266400941178,0,0,13,0,19e8eaa34eb94546
n2_chain_f74f773a,0,4,0,1,"0,1","[[-0.38332, -0.53584, -0.78954, -0.90368, 1.0, 0.0, 0.0, 0.0], [0.38332, 0.53584, -0.99741, -0.66722, 1.0, 0.0, 0.0, 0.0]]","[[-0.83055, 1.53654, 0.89677, 0.64507], [3.41243, -0.38096, 1.60403, 1.2673]]",r00|A>B|s,2,2,00,0.0707355302630646,4.576153518825122,4.576153518825122,0.0,"4.57615,0.00000",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",7.858774160698333,3.282620641873211,0.7959266400941178,0,0,13,0,6e767575a19848e6
n2_chain_f74f773a,0,4,0,2,"0,1","[[-0.38332, -0.53584, -0.78954, -0.90368, 1.0, 0.0, 0.0, 0.0], [0.38332, 0.53584, -0.99741, -0.66722, 1.0, 0.0, 0.0, 0.0]]","[[-0.83055, 1.53654, 0.89677, 0.64507], [3.41243, -0.38096, 1.60403, 1.2673]]",r00|A>B|cs,2,2,00,0.0707355302630646,4.576153518825122,4.476685758753959,-0.09946776007116309,"4.57615,-0.09947",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.476685758753959,"4.57615,-0.09947",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.476685758753959,"4.57615,-0.09947",7.858774160698333,3.382088401944374,0.7959266400941178,0,0,13,0,539240609085161b
n2_chain_f74f773a,0,4,0,3,"0,1","[[-0.38332, -0.53584, -0.78954, -0.90368, 1.0, 0.0, 0.0, 0.0], [0.38332, 0.53584, -0.99741, -0.66722, 1.0, 0.0, 0.0, 0.0]]","[[-0.83055, 1.53654, 0.89677, 0.64507], [3.41243, -0.38096, 1.60403, 1.2673]]",r00|B>A,2,2,00,0.0707355302630646,4.576153518825122,4.576153518825122,0.0,"4.57615,0.00000",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",0.0,0.0,"0.00000,0.00000",4.576153518825122,4.576153518825122,"4.57615,0.00000",7.858774160698333,3.282620641873211,0.7959266400941178,0,0,13,0,47cd6ca9b87c9cbe
