uid,instance_seed,n_agents,dep_mode,size,n_obstacles,couple_prob,couple_dist,method,status,team_time,flow_time,distance,wait,valid,agent_clearance,obstacle_clearance,dep_violations,n_switches,runtime_s,lower_bound,ratio_to_bound,git_commit,planner_seed,timeout_s,n_modes,n_feasible_modes,chosen_is_fastest_feasible,note,n_amax_violations,n_amax_viol_stop,n_amax_viol_block,n_amax_viol_snap,n_amax_viol_project,n_project_active,n_blocked,n_free_steps_calls,n_agent_violations,n_obstacle_violations,min_agent_clearance,min_obstacle_clearance,first_violation_t,n_evals,n_stalled_evals,n_replans,n_replans_over_1s,replan_ms_median,replan_ms_p90,replan_ms_max,max_accel,phys_fp
n2_chain_b44930f8,1,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,7.4,14.4,9.493,4.145,True,2.9019,0.4085,0,0,1.878,7.0,1.0571,b6767bd,0,300.0,16,16,True,,0,0,0,0,0,74,0,120,0,0,2.901937,0.408465,-1,72,0,8,0,152.24,464.897,652.887,13.8421,65eb7c9d9016
n2_chain_b44930f8,1,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,7.4,14.6,9.942,4.025,True,3.2008,0.4085,0,0,2.331,7.0,1.0571,b6767bd,2,300.0,16,16,True,,0,0,0,0,0,80,0,122,0,0,3.200813,0.408465,-1,72,1,8,1,205.464,515.293,1048.291,13.5251,65eb7c9d9016
n2_chain_8e2a30af,0,2,chain,8.0,6-8,1.0,0.55,lower_bound,ok,10.6,,,,,,,,,0.0,10.6,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_8e2a30af,0,2,chain,8.0,6-8,1.0,0.55,sequential,ok,19.9,29.2,20.714,9.3,True,4.1882,0.3532,0,,0.006,10.6,1.8774,b6767bd,0,300.0,,,,,,,,,,,,,0,0,4.188168,0.353246,-1,,,,,,,,,65eb7c9d9016
n2_chain_8e2a30af,0,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,10.7,20.3,20.885,0.623,True,1.0011,0.3212,0,1,3.802,10.6,1.0094,b6767bd,0,300.0,16,16,True,,0,0,0,0,0,164,0,179,0,0,1.001067,0.321248,-1,96,1,11,1,329.524,481.473,1033.858,12.0,65eb7c9d9016
n2_chain_060a40ee,8,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,12.0,19.6,17.864,2.829,True,2.0527,0.3487,0,1,4.691,11.4,1.0526,b6767bd,2,300.0,16,16,True,,0,0,0,0,0,140,0,176,0,0,2.05271,0.348726,-1,104,5,12,1,328.352,574.435,1259.049,12.0,65eb7c9d9016
n2_chain_8e2a30af,0,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,10.7,20.4,21.236,0.419,True,2.1051,0.3644,0,1,4.071,10.6,1.0094,b6767bd,1,300.0,16,16,True,,0,0,0,0,0,172,0,180,0,0,2.105103,0.364368,-1,96,8,11,1,357.843,490.581,1039.862,14.1918,65eb7c9d9016
n2_chain_631adeb0,2,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,10.4,19.9,17.672,2.898,True,0.993,0.4399,0,1,3.49,10.4,1.0,b6767bd,1,300.0,16,13,False,,0,0,0,0,0,131,0,175,0,0,0.99299,0.43988,-1,96,5,11,1,256.96,469.552,1041.179,14.7227,65eb7c9d9016
n2_chain_631adeb0,2,2,chain,8.0,6-8,1.0,0.55,lower_bound,ok,10.4,,,,,,,,,0.0,10.4,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_631adeb0,2,2,chain,8.0,6-8,1.0,0.55,sequential,ok,16.0,26.4,15.992,10.4,True,1.5755,0.3966,0,,0.011,10.4,1.5385,b6767bd,0,300.0,,,,,,,,,,,,,0,0,1.575519,0.396605,-1,,,,,,,,,65eb7c9d9016
n2_chain_631adeb0,2,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,10.4,19.9,17.469,3.068,True,0.9886,0.4399,0,0,4.836,10.4,1.0,b6767bd,0,300.0,16,12,True,,0,0,0,0,0,131,0,175,0,0,0.988597,0.43988,-1,96,6,11,1,365.949,639.169,1391.086,12.0,65eb7c9d9016
n2_chain_8e2a30af,0,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,10.8,20.6,21.203,0.649,True,2.1169,0.3649,0,0,5.503,10.6,1.0189,b6767bd,2,300.0,16,16,True,,0,0,0,0,0,167,0,182,0,0,2.116927,0.364866,-1,96,6,11,1,482.136,667.903,1439.513,13.8931,65eb7c9d9016
n2_chain_dd29f211,6,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,6.4,11.6,10.089,0.555,True,0.9336,0.4501,0,1,1.697,6.4,1.0,b6767bd,1,300.0,16,8,True,,0,0,0,0,0,74,0,88,0,0,0.933594,0.450126,-1,64,9,7,0,155.263,479.976,777.932,12.1173,65eb7c9d9016
n2_chain_dd29f211,6,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,6.4,11.6,10.092,0.552,True,0.9318,0.4501,0,0,1.58,6.4,1.0,b6767bd,2,300.0,16,11,True,,0,0,0,0,0,76,0,88,0,0,0.931808,0.450126,-1,64,5,7,0,147.525,437.276,707.105,12.1173,65eb7c9d9016
n2_chain_631adeb0,2,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,10.4,20.2,17.539,3.334,True,1.0164,0.4399,0,1,4.867,10.4,1.0,b6767bd,2,300.0,16,11,True,,0,0,0,0,0,117,0,178,0,0,1.016355,0.43988,-1,96,16,11,1,366.565,624.259,1260.128,16.0302,65eb7c9d9016
n2_chain_dd56a491,4,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,14.7,25.2,23.226,2.767,True,0.9401,0.3248,0,1,3.821,13.4,1.097,b6767bd,2,300.0,16,16,True,,0,0,0,0,0,159,0,220,0,0,0.940104,0.324759,-1,128,15,15,0,238.94,355.587,886.951,15.1448,65eb7c9d9016
n2_chain_dd29f211,6,2,chain,8.0,6-8,1.0,0.55,lower_bound,ok,6.4,,,,,,,,,0.0,6.4,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_dd29f211,6,2,chain,8.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,6.4,,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_dd29f211,6,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,6.4,12.0,10.675,0.432,True,0.9318,0.4501,0,0,2.158,6.4,1.0,b6767bd,0,300.0,16,12,True,,0,0,0,0,0,84,0,92,0,0,0.931808,0.450126,-1,64,4,7,0,209.784,595.549,990.808,16.349,65eb7c9d9016
n2_chain_2229e9ff,3,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,12.6,24.4,19.31,5.614,True,3.8148,0.3201,0,1,4.367,11.2,1.125,b6767bd,1,300.0,16,16,True,,0,0,0,0,0,152,0,216,0,0,3.814791,0.320115,-1,112,4,13,1,289.563,479.981,1040.306,12.0,65eb7c9d9016
n2_chain_2229e9ff,3,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,12.6,24.4,19.293,5.639,True,3.9135,0.3201,0,1,4.282,11.2,1.125,b6767bd,2,300.0,16,16,True,,0,0,0,0,0,153,0,216,0,0,3.913461,0.320115,-1,112,0,13,1,275.593,484.651,1030.909,12.4887,65eb7c9d9016
n2_chain_dd56a491,4,2,chain,8.0,6-8,1.0,0.55,lower_bound,ok,13.4,,,,,,,,,0.0,13.4,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_dd56a491,4,2,chain,8.0,6-8,1.0,0.55,sequential,ok,19.6,29.4,19.491,9.8,True,1.4824,0.3712,0,,0.006,13.4,1.4627,b6767bd,0,300.0,,,,,,,,,,,,,0,0,1.482436,0.371236,-1,,,,,,,,,65eb7c9d9016
n2_chain_dd56a491,4,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,14.7,25.2,23.094,2.877,True,0.7767,0.3248,0,2,5.013,13.4,1.097,b6767bd,0,300.0,16,16,True,,0,0,0,0,0,158,0,220,0,0,0.776685,0.324759,-1,128,19,15,0,294.067,534.47,938.471,16.3828,65eb7c9d9016
n2_chain_2229e9ff,3,2,chain,8.0,6-8,1.0,0.55,lower_bound,ok,11.2,,,,,,,,,0.0,11.2,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_2229e9ff,3,2,chain,8.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,11.2,,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_2229e9ff,3,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,12.2,23.7,20.674,3.789,True,0.9251,0.43,0,0,5.912,11.2,1.0893,b6767bd,0,300.0,16,16,True,,0,0,0,0,0,146,0,209,0,0,0.925079,0.430015,-1,112,8,13,1,376.055,699.503,1406.641,12.5014,65eb7c9d9016
n2_chain_a574eda7,9,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,7.7,15.0,14.455,0.62,True,1.0313,0.3224,0,1,2.127,7.3,1.0548,b6767bd,1,300.0,16,14,True,,0,0,0,0,0,112,0,126,0,0,1.031255,0.322412,-1,72,4,8,0,220.517,459.468,720.665,12.7249,65eb7c9d9016
n2_chain_a574eda7,9,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,7.8,15.2,14.399,0.867,True,0.9519,0.3224,0,1,2.264,7.3,1.0685,b6767bd,2,300.0,16,14,True,,0,0,0,0,0,108,0,128,0,0,0.951939,0.322412,-1,72,4,8,0,214.293,503.508,884.352,12.0,65eb7c9d9016
n2_chain_7970095e,5,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,15.0,27.4,20.55,7.971,True,0.9371,0.3403,0,1,5.07,10.7,1.4019,b6767bd,2,300.0,16,1,True,,0,0,0,0,0,126,0,250,0,0,0.937134,0.340316,-1,128,34,15,0,348.108,445.084,901.72,12.0,65eb7c9d9016
n2_chain_7970095e,5,2,chain,8.0,6-8,1.0,0.55,lower_bound,ok,10.7,,,,,,,,,0.0,10.7,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_7970095e,5,2,chain,8.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,10.7,,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_7970095e,5,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,14.8,27.4,20.798,7.813,True,0.9632,0.3483,0,2,6.318,10.7,1.3832,b6767bd,0,300.0,16,1,True,,0,0,0,0,0,136,0,250,0,0,0.963235,0.348305,-1,128,43,15,1,397.541,609.053,1302.663,12.0,65eb7c9d9016
n2_chain_dd56a491,4,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,14.7,25.3,23.219,2.873,True,0.9401,0.3248,0,1,6.83,13.4,1.097,b6767bd,1,300.0,16,16,True,,0,0,0,0,0,153,0,221,0,0,0.940104,0.324759,-1,128,16,15,1,315.488,728.932,1579.925,14.9654,65eb7c9d9016
n2_chain_a574eda7,9,2,chain,8.0,6-8,1.0,0.55,lower_bound,ok,7.3,,,,,,,,,0.0,7.3,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_a574eda7,9,2,chain,8.0,6-8,1.0,0.55,sequential,ok,14.5,21.7,14.323,7.2,True,3.3199,0.4194,0,,0.006,7.3,1.9863,b6767bd,0,300.0,,,,,,,,,,,,,0,0,3.319926,0.419432,-1,,,,,,,,,65eb7c9d9016
n2_chain_a574eda7,9,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,7.7,15.1,14.477,0.685,True,0.9991,0.3351,0,0,2.982,7.3,1.0548,b6767bd,0,300.0,16,10,True,,0,0,0,0,0,111,0,127,0,0,0.99913,0.335139,-1,72,7,8,1,273.349,698.698,1230.701,12.0,65eb7c9d9016
n2_chain_5fd352f9,8,2,chain,8.0,6-8,1.0,0.55,lower_bound,ok,11.8,,,,,,,,,0.0,11.8,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_5fd352f9,8,2,chain,8.0,6-8,1.0,0.55,sequential,ok,17.8,29.6,17.681,11.8,True,2.7248,0.4298,0,,0.006,11.8,1.5085,b6767bd,0,300.0,,,,,,,,,,,,,0,0,2.724842,0.429831,-1,,,,,,,,,65eb7c9d9016
n2_chain_5fd352f9,8,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,12.4,20.8,17.864,3.229,True,2.0798,0.3487,0,1,3.671,11.8,1.0508,b6767bd,0,300.0,16,16,True,,0,0,0,0,0,140,0,180,0,0,2.079812,0.348726,-1,112,0,13,0,262.025,412.757,954.172,12.0,65eb7c9d9016
n2_chain_7970095e,5,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,14.6,26.6,20.404,7.292,True,0.9371,0.3496,0,2,6.593,10.7,1.3645,b6767bd,1,300.0,16,0,,,0,0,0,0,0,136,0,242,0,0,0.937134,0.349563,-1,128,40,15,1,457.895,622.572,1237.685,12.0,65eb7c9d9016
n2_chain_5fd352f9,8,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,12.4,20.8,17.864,3.229,True,2.0798,0.3487,0,1,3.668,11.8,1.0508,b6767bd,2,300.0,16,16,True,,0,0,0,0,0,140,0,180,0,0,2.079812,0.348726,-1,112,1,13,0,229.444,405.487,956.211,12.0,65eb7c9d9016
n2_chain_7e07b912,7,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,12.1,23.7,18.85,6.495,True,0.9229,0.4324,0,3,3.996,10.9,1.1101,b6767bd,2,300.0,16,15,True,,0,0,0,0,0,140,0,221,0,0,0.922878,0.432358,-1,112,2,13,0,315.056,446.466,916.289,12.0,65eb7c9d9016
n2_chain_5fd352f9,8,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,12.3,20.7,17.909,3.108,True,2.0798,0.3487,0,2,4.771,11.8,1.0424,b6767bd,1,300.0,16,16,True,,0,0,0,0,0,142,0,179,0,0,2.079812,0.348726,-1,112,11,13,1,336.745,565.893,1159.59,12.0,65eb7c9d9016
n2_chain_7e07b912,7,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,12.0,23.7,18.858,6.514,True,0.9237,0.4362,0,2,5.834,10.9,1.1009,b6767bd,1,300.0,16,14,True,,0,0,0,0,0,139,0,221,0,0,0.923744,0.436226,-1,104,10,12,1,472.775,624.315,1319.21,12.0,65eb7c9d9016
n2_chain_7e07b912,7,2,chain,8.0,6-8,1.0,0.55,lower_bound,ok,10.9,,,,,,,,,0.0,10.9,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_7e07b912,7,2,chain,8.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,10.9,,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_7e07b912,7,2,chain,8.0,6-8,1.0,0.55,wm_planner,ok,12.1,23.7,18.9,6.495,True,0.9229,0.4324,0,3,5.696,10.9,1.1101,b6767bd,0,300.0,16,11,True,,0,0,0,0,0,140,0,221,0,0,0.922878,0.432358,-1,112,20,13,1,443.133,615.248,1247.354,12.0,65eb7c9d9016
n2_chain_f74f773a,0,2,chain,10.0,2-3,0.0,0.55,wm_planner,ok,13.8,26.6,22.778,5.757,True,0.9226,0.4237,0,1,5.126,12.2,1.1311,b6767bd,1,300.0,16,16,True,,0,0,0,0,0,173,0,246,0,0,0.922552,0.423657,-1,120,28,14,1,297.224,546.755,1151.546,13.78,65eb7c9d9016
n2_chain_31208f29,1,2,chain,10.0,2-3,0.0,0.55,lower_bound,ok,14.1,,,,,,,,,0.0,14.1,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_31208f29,1,2,chain,10.0,2-3,0.0,0.55,sequential,ok,17.7,31.8,17.636,14.1,True,3.2745,0.4778,0,,0.008,14.1,1.2553,b6767bd,0,300.0,,,,,,,,,,,,,0,0,3.274485,0.477803,-1,,,,,,,,,65eb7c9d9016
n2_chain_31208f29,1,2,chain,10.0,2-3,0.0,0.55,wm_planner,ok,14.2,24.1,17.646,6.644,True,4.0996,0.4409,0,0,3.92,14.1,1.0071,b6767bd,0,300.0,16,16,True,,0,0,0,0,0,143,0,213,0,0,4.099608,0.440924,-1,128,0,15,0,192.956,466.885,984.642,12.0,65eb7c9d9016
n2_chain_31208f29,1,2,chain,10.0,2-3,0.0,0.55,wm_planner,ok,14.2,24.1,17.646,6.644,True,4.0996,0.4409,0,0,4.231,14.1,1.0071,b6767bd,2,300.0,16,16,True,,0,0,0,0,0,143,0,213,0,0,4.099608,0.440924,-1,128,0,15,0,256.045,442.622,913.017,12.0,65eb7c9d9016
n2_chain_eaa744be,2,2,chain,10.0,2-3,0.0,0.55,lower_bound,ok,12.8,,,,,,,,,0.0,12.8,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_eaa744be,2,2,chain,10.0,2-3,0.0,0.55,sequential,ok,20.7,30.2,21.72,9.5,True,3.9814,0.3492,0,,0.008,12.8,1.6172,b6767bd,0,300.0,,,,,,,,,,,,,0,0,3.981354,0.349246,-1,,,,,,,,,65eb7c9d9016
n2_chain_eaa744be,2,2,chain,10.0,2-3,0.0,0.55,wm_planner,ok,13.3,23.0,21.858,2.505,True,3.8901,0.3283,0,0,4.218,12.8,1.0391,b6767bd,0,300.0,16,16,True,,0,0,0,0,0,174,0,206,0,0,3.890087,0.328294,-1,120,0,14,1,242.626,472.339,1055.423,15.5331,65eb7c9d9016
n2_chain_31208f29,1,2,chain,10.0,2-3,0.0,0.55,wm_planner,ok,14.2,24.1,17.646,6.644,True,4.0996,0.4409,0,0,4.698,14.1,1.0071,b6767bd,1,300.0,16,16,True,,0,0,0,0,0,143,0,213,0,0,4.099608,0.440924,-1,128,0,15,0,306.187,472.154,951.053,12.0,65eb7c9d9016
n2_chain_9db623ea,4,2,chain,10.0,2-3,0.0,0.55,lower_bound,ok,10.1,,,,,,,,,0.0,10.1,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_9db623ea,4,2,chain,10.0,2-3,0.0,0.55,sequential,ok,11.8,15.5,10.569,3.7,True,1.0884,0.757,0,,0.005,10.1,1.1683,b6767bd,0,300.0,,,,,,,,,,,,,0,0,1.088383,0.757007,-1,,,,,,,,,65eb7c9d9016
n2_chain_9db623ea,4,2,chain,10.0,2-3,0.0,0.55,wm_planner,ok,10.5,14.2,10.581,2.666,True,1.0884,0.757,0,0,2.939,10.1,1.0396,b6767bd,0,300.0,16,16,True,,0,0,0,0,0,85,0,114,0,0,1.088383,0.757007,-1,96,0,11,0,221.572,385.968,863.598,12.0,65eb7c9d9016
n2_chain_9db623ea,4,2,chain,10.0,2-3,0.0,0.55,wm_planner,ok,10.5,14.2,10.577,2.666,True,1.0884,0.757,0,0,2.043,10.1,1.0396,b6767bd,2,300.0,16,16,True,,0,0,0,0,0,85,0,114,0,0,1.088383,0.757007,-1,96,0,11,0,159.826,199.791,626.495,12.0,65eb7c9d9016
n2_chain_f74f773a,0,2,chain,10.0,2-3,0.0,0.55,lower_bound,ok,12.2,,,,,,,,,0.0,12.2,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_f74f773a,0,2,chain,10.0,2-3,0.0,0.55,sequential,ok,20.6,31.6,22.07,11.0,True,1.0266,0.3884,0,,0.009,12.2,1.6885,b6767bd,0,300.0,,,,,,,,,,,,,0,0,1.026622,0.388442,-1,,,,,,,,,65eb7c9d9016
n2_chain_f74f773a,0,2,chain,10.0,2-3,0.0,0.55,wm_planner,ok,13.8,26.6,22.905,5.652,True,0.9226,0.4249,0,1,6.689,12.2,1.1311,b6767bd,0,300.0,16,16,True,,0,0,0,0,0,173,0,246,0,0,0.922552,0.424948,-1,120,17,14,1,370.115,679.258,1453.727,13.7801,65eb7c9d9016
n2_chain_eaa744be,2,2,chain,10.0,2-3,0.0,0.55,wm_planner,ok,13.2,22.9,22.231,2.106,True,3.8393,0.3359,0,1,4.169,12.8,1.0312,b6767bd,2,300.0,16,16,True,,0,0,0,0,0,175,0,205,0,0,3.839317,0.335858,-1,120,0,14,1,237.34,443.12,1044.758,12.0,65eb7c9d9016
n2_chain_9db623ea,4,2,chain,10.0,2-3,0.0,0.55,wm_planner,ok,10.5,14.2,10.585,2.666,True,1.0884,0.757,0,0,2.928,10.1,1.0396,b6767bd,1,300.0,16,16,True,,0,0,0,0,0,85,0,114,0,0,1.088383,0.757007,-1,96,0,11,0,223.989,392.923,860.083,12.0,65eb7c9d9016
n2_chain_eaa744be,2,2,chain,10.0,2-3,0.0,0.55,wm_planner,ok,13.3,23.1,22.281,2.234,True,3.8393,0.3359,0,1,5.735,12.8,1.0391,b6767bd,1,300.0,16,16,True,,0,0,0,0,0,175,0,207,0,0,3.839317,0.335858,-1,120,2,14,1,334.257,631.678,1366.188,12.7685,65eb7c9d9016
n2_chain_f74f773a,0,2,chain,10.0,2-3,0.0,0.55,wm_planner,ok,14.0,26.5,22.733,5.617,True,0.9234,0.3713,0,0,6.642,12.2,1.1475,b6767bd,2,300.0,16,16,True,,0,0,0,0,0,172,0,245,0,0,0.92339,0.371313,-1,120,21,14,1,427.337,690.54,1382.169,13.7291,65eb7c9d9016
n2_chain_11f380bf,3,2,chain,10.0,2-3,0.0,0.55,wm_planner,ok,15.0,26.1,20.656,7.011,True,3.7884,0.366,0,0,5.005,14.0,1.0714,b6767bd,2,300.0,16,16,True,,0,0,0,0,0,163,0,241,0,0,3.788448,0.366018,-1,128,0,15,0,355.765,450.198,951.872,13.9749,65eb7c9d9016
n2_chain_d5b7e448,5,2,chain,10.0,2-3,0.0,0.55,lower_bound,ok,10.3,,,,,,,,,0.0,10.3,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_d5b7e448,5,2,chain,10.0,2-3,0.0,0.55,sequential,ok,17.1,27.4,16.313,10.3,True,4.4684,0.4342,0,,0.003,10.3,1.6602,b6767bd,0,300.0,,,,,,,,,,,,,0,0,4.468449,0.434208,-1,,,,,,,,,65eb7c9d9016
n2_chain_d5b7e448,5,2,chain,10.0,2-3,0.0,0.55,wm_planner,ok,10.4,17.9,16.563,1.001,True,1.2974,0.3608,0,2,2.744,10.3,1.0097,b6767bd,0,300.0,16,16,True,,0,0,0,0,0,133,0,147,0,0,1.29735,0.360805,-1,96,0,11,0,262.689,310.117,759.673,16.1824,65eb7c9d9016
n2_chain_d5b7e448,5,2,chain,10.0,2-3,0.0,0.55,wm_planner,ok,10.4,17.9,16.596,0.974,True,1.3169,0.3464,0,1,3.072,10.3,1.0097,b6767bd,1,300.0,16,16,True,,0,0,0,0,0,135,0,147,0,0,1.316929,0.346423,-1,96,0,11,0,222.0,425.974,957.147,12.0,65eb7c9d9016
n2_chain_62c41682,6,2,chain,10.0,2-3,0.0,0.55,lower_bound,ok,11.6,,,,,,,,,0.0,11.6,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_62c41682,6,2,chain,10.0,2-3,0.0,0.55,sequential,ok,19.6,27.6,20.358,8.0,True,3.5363,0.475,0,,0.006,11.6,1.6897,b6767bd,0,300.0,,,,,,,,,,,,,0,0,3.536275,0.474956,-1,,,,,,,,,65eb7c9d9016
n2_chain_62c41682,6,2,chain,10.0,2-3,0.0,0.55,wm_planner,ok,11.7,19.7,20.404,0.362,True,3.0182,0.4401,0,2,2.905,11.6,1.0086,b6767bd,0,300.0,12,12,True,,0,0,0,0,0,167,0,173,0,0,3.018214,0.440068,-1,100,0,12,0,211.2,389.489,642.512,12.0,65eb7c9d9016
n2_chain_d5b7e448,5,2,chain,10.0,2-3,0.0,0.55,wm_planner,ok,10.4,17.9,16.612,0.959,True,1.2974,0.3608,0,2,2.959,10.3,1.0097,b6767bd,2,300.0,16,16,True,,0,0,0,0,0,133,0,147,0,0,1.29735,0.360805,-1,96,0,11,0,215.1,396.188,889.224,16.1824,65eb7c9d9016
n2_chain_62c41682,6,2,chain,10.0,2-3,0.0,0.55,wm_planner,ok,11.7,19.7,20.404,0.362,True,3.0182,0.4401,0,2,2.517,11.6,1.0086,b6767bd,2,300.0,12,12,True,,0,0,0,0,0,167,0,173,0,0,3.018214,0.440068,-1,100,0,12,0,139.109,282.883,873.761,12.0,65eb7c9d9016
n2_chain_11f380bf,3,2,chain,10.0,2-3,0.0,0.55,wm_planner,ok,15.1,26.2,21.162,6.708,True,3.3805,0.366,0,1,6.681,14.0,1.0786,b6767bd,1,300.0,16,16,True,,0,0,0,0,0,173,0,242,0,0,3.380499,0.366018,-1,136,0,16,1,484.478,622.393,1058.496,13.7259,65eb7c9d9016
n2_chain_11f380bf,3,2,chain,10.0,2-3,0.0,0.55,lower_bound,ok,14.0,,,,,,,,,0.0,14.0,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_11f380bf,3,2,chain,10.0,2-3,0.0,0.55,sequential,ok,19.1,29.9,20.369,10.8,True,3.7672,0.3997,0,,0.008,14.0,1.3643,b6767bd,0,300.0,,,,,,,,,,,,,0,0,3.767162,0.399719,-1,,,,,,,,,65eb7c9d9016
n2_chain_11f380bf,3,2,chain,10.0,2-3,0.0,0.55,wm_planner,ok,15.0,26.1,20.948,6.768,True,3.3805,0.366,0,0,6.891,14.0,1.0714,b6767bd,0,300.0,16,16,True,,0,0,0,0,0,170,0,241,0,0,3.380499,0.366018,-1,128,0,15,1,473.867,630.554,1379.502,13.9749,65eb7c9d9016
n2_chain_c6c53e90,7,2,chain,10.0,2-3,0.0,0.55,lower_bound,ok,10.9,,,,,,,,,0.0,10.9,1.0,b6767bd,0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_c6c53e90,7,2,chain,10.0,2-3,0.0,0.55,sequential,ok,16.8,22.7,16.549,5.9,True,0.8129,0.4542,0,,0.005,10.9,1.5413,b6767bd,0,300.0,,,,,,,,,,,,,0,0,0.812853,0.454204,-1,,,,,,,,,65eb7c9d9016
n2_chain_c6c53e90,7,2,chain,10.0,2-3,0.0,0.55,wm_planner,ok,11.0,17.3,16.82,0.649,True,1.3435,0.4311,0,1,3.262,10.9,1.0092,b6767bd,0,300.0,16,16,True,,0,0,0,0,0,129,0,145,0,0,1.343493,0.431058,-1,96,0,11,1,192.517,532.622,1101.926,15.5317,65eb7c9d9016
n2_chain_62c41682,6,2,chain,10.0,2-3,0.0,0.55,wm_planner,ok,11.7,19.7,20.404,0.362,True,3.0182,0.4401,0,2,4.213,11.6,1.0086,b6767bd,1,300.0,12,12,True,,0,0,0,0,0,167,0,173,0,0,3.018214,0.440068,-1,100,0,12,1,300.552,541.998,1025.528,12.0,65eb7c9d9016
n2_chain_f0415752,9,2,chain,10.0,2-3,0.0,0.55,wm_planner,ok,8.9,17.0,16.422,0.618,True,3.4604,0.4155,0,0,2.747,8.5,1.0471,b6767bd,1,300.0,16,14,True,,0,0,0,0,0,129,0,142,0,0,3.460448,0.415451,-1,80,4,9,0,231.055,530.984,923.627,13.721,65eb7c9d9016
