uid,instance_seed,n_agents,dep_mode,size,n_obstacles,couple_prob,couple_dist,method,status,team_time,flow_time,distance,wait,valid,agent_clearance,obstacle_clearance,dep_violations,n_switches,runtime_s,lower_bound,ratio_to_bound,git_commit,planner_seed,timeout_s,n_modes,n_feasible_modes,chosen_is_fastest_feasible,note,n_amax_violations,n_amax_viol_stop,n_amax_viol_block,n_amax_viol_snap,n_amax_viol_project,n_project_active,n_blocked,n_evals,n_stalled_evals,max_accel,phys_fp
n2_chain_aa3bf00e,1,2,chain,8.0,2-3,0.0,0.55,lower_bound,ok,10.1,,,,,,,,,0.0,10.1,1.0,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_aa3bf00e,1,2,chain,8.0,2-3,0.0,0.55,sequential,ok,14.1,19.3,14.239,5.2,True,1.2616,0.3467,0,,0.003,10.1,1.396,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_aa3bf00e,1,2,chain,8.0,2-3,0.0,0.55,wm_planner,ok,12.8,18.4,14.398,4.488,True,2.5247,0.32,0,3,1.014,10.1,1.2673,aca1a47,0,300.0,12,12,True,,9,2,3,4,0,83,3,108,0,12.0,2070da06d4a0
n2_chain_aa3bf00e,1,2,chain,8.0,2-3,0.0,0.55,wm_planner,ok,12.8,18.4,14.398,4.488,True,2.5247,0.32,0,3,1.432,10.1,1.2673,aca1a47,2,300.0,12,12,True,,9,2,3,4,0,83,3,108,0,12.0,2070da06d4a0
n2_chain_062b2ca2,4,2,chain,8.0,2-3,0.0,0.55,lower_bound,ok,9.5,,,,,,,,,0.0,9.5,1.0,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_062b2ca2,4,2,chain,8.0,2-3,0.0,0.55,sequential,ok,12.7,21.6,11.224,8.9,True,2.867,0.466,0,,0.003,9.5,1.3368,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_062b2ca2,4,2,chain,8.0,2-3,0.0,0.55,wm_planner,ok,11.0,21.1,11.18,8.739,True,2.867,0.3348,0,1,1.696,9.5,1.1579,aca1a47,0,300.0,12,12,True,,6,2,3,1,0,64,3,92,0,11.972,2070da06d4a0
n2_chain_062b2ca2,4,2,chain,8.0,2-3,0.0,0.55,wm_planner,ok,11.0,21.1,11.18,8.739,True,2.867,0.3348,0,1,1.718,9.5,1.1579,aca1a47,1,300.0,12,12,True,,6,2,3,1,0,64,3,92,0,11.972,2070da06d4a0
n2_chain_0d69eec5,0,2,chain,8.0,2-3,0.0,0.55,wm_planner,ok,10.6,21.1,15.231,6.075,True,4.4021,0.3201,0,1,1.951,9.3,1.1398,aca1a47,2,300.0,16,16,True,,5,2,1,2,0,87,1,96,0,12.0,2070da06d4a0
n2_chain_0d69eec5,0,2,chain,8.0,2-3,0.0,0.55,lower_bound,ok,9.3,,,,,,,,,0.0,9.3,1.0,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_0d69eec5,0,2,chain,8.0,2-3,0.0,0.55,sequential,ok,14.6,23.2,14.422,8.6,True,3.4653,0.4059,0,,0.004,9.3,1.5699,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_0d69eec5,0,2,chain,8.0,2-3,0.0,0.55,wm_planner,ok,10.6,21.1,15.261,6.05,True,4.4021,0.3201,0,2,1.973,9.3,1.1398,aca1a47,0,300.0,16,16,True,,4,2,1,1,0,87,1,96,0,12.0,2070da06d4a0
n2_chain_aa3bf00e,1,2,chain,8.0,2-3,0.0,0.55,wm_planner,ok,12.8,18.4,14.398,4.488,True,2.5247,0.32,0,3,2.066,10.1,1.2673,aca1a47,1,300.0,12,12,True,,9,2,3,4,0,83,3,108,0,12.0,2070da06d4a0
n2_chain_add0f77c,3,2,chain,8.0,2-3,0.0,0.55,lower_bound,ok,11.1,,,,,,,,,0.0,11.1,1.0,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_add0f77c,3,2,chain,8.0,2-3,0.0,0.55,sequential,ok,17.9,29.0,19.241,11.1,True,0.8088,0.4239,0,,0.005,11.1,1.6126,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_add0f77c,3,2,chain,8.0,2-3,0.0,0.55,wm_planner,ok,12.2,22.3,19.449,4.651,True,2.4363,0.3312,0,2,2.115,11.1,1.0991,aca1a47,0,300.0,16,16,True,,6,2,2,2,0,133,2,112,0,12.0,2070da06d4a0
n2_chain_5fca519e,2,2,chain,8.0,2-3,0.0,0.55,wm_planner,ok,9.6,18.5,14.303,4.336,True,0.9404,0.762,0,0,2.323,8.5,1.1294,aca1a47,2,300.0,16,16,True,,5,2,1,2,0,85,1,88,0,12.0,2070da06d4a0
n2_chain_5fca519e,2,2,chain,8.0,2-3,0.0,0.55,wm_planner,ok,9.8,18.9,14.335,4.709,True,0.9404,0.7359,0,0,2.336,8.5,1.1529,aca1a47,1,300.0,16,16,True,,4,2,1,1,0,84,1,88,0,12.0,2070da06d4a0
n2_chain_5fca519e,2,2,chain,8.0,2-3,0.0,0.55,lower_bound,ok,8.5,,,,,,,,,0.0,8.5,1.0,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_5fca519e,2,2,chain,8.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,8.5,,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_5fca519e,2,2,chain,8.0,2-3,0.0,0.55,wm_planner,ok,9.7,18.7,14.46,4.405,True,0.9404,0.6774,0,0,2.324,8.5,1.1412,aca1a47,0,300.0,16,16,True,,4,2,1,1,0,81,1,88,0,12.0,2070da06d4a0
n2_chain_062b2ca2,4,2,chain,8.0,2-3,0.0,0.55,wm_planner,ok,11.0,21.1,11.18,8.739,True,2.867,0.3348,0,1,2.472,9.5,1.1579,aca1a47,2,300.0,12,12,True,,6,2,3,1,0,64,3,92,0,11.972,2070da06d4a0
n2_chain_19520b24,5,2,chain,8.0,2-3,0.0,0.55,lower_bound,ok,13.2,,,,,,,,,0.0,13.2,1.0,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_19520b24,5,2,chain,8.0,2-3,0.0,0.55,sequential,ok,18.0,24.3,17.987,6.3,True,1.6358,0.4114,0,,0.003,13.2,1.3636,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_19520b24,5,2,chain,8.0,2-3,0.0,0.55,wm_planner,ok,15.7,22.7,18.702,4.437,True,0.9207,0.3221,0,6,1.746,13.2,1.1894,aca1a47,0,300.0,16,16,True,,4,2,1,1,0,116,1,136,0,7.9674,2070da06d4a0
n2_chain_add0f77c,3,2,chain,8.0,2-3,0.0,0.55,wm_planner,ok,12.1,22.2,19.557,4.444,True,2.4363,0.3585,0,1,3.051,11.1,1.0901,aca1a47,2,300.0,16,16,True,,6,2,1,3,0,135,1,112,0,12.0,2070da06d4a0
n2_chain_add0f77c,3,2,chain,8.0,2-3,0.0,0.55,wm_planner,ok,12.1,22.2,19.557,4.444,True,2.4363,0.3585,0,1,3.099,11.1,1.0901,aca1a47,1,300.0,16,16,True,,6,2,1,3,0,135,1,112,0,12.0,2070da06d4a0
n2_chain_0870fe7e,7,2,chain,8.0,2-3,0.0,0.55,wm_planner,ok,8.4,15.5,11.258,3.841,True,3.6431,0.8647,0,0,1.17,7.8,1.0769,aca1a47,1,300.0,16,16,True,,5,2,1,2,0,76,1,80,0,11.8448,2070da06d4a0
n2_chain_810c8d4a,6,2,chain,8.0,2-3,0.0,0.55,lower_bound,ok,10.2,,,,,,,,,0.0,10.2,1.0,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_810c8d4a,6,2,chain,8.0,2-3,0.0,0.55,sequential,ok,17.4,25.0,17.749,7.6,True,2.972,0.3918,0,,0.005,10.2,1.7059,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_810c8d4a,6,2,chain,8.0,2-3,0.0,0.55,wm_planner,ok,12.1,20.6,18.476,2.882,True,1.0715,0.3201,0,1,1.627,10.2,1.1863,aca1a47,0,300.0,16,16,True,,9,2,3,4,0,127,3,112,0,12.0,2070da06d4a0
n2_chain_19520b24,5,2,chain,8.0,2-3,0.0,0.55,wm_planner,ok,15.8,22.8,18.901,4.331,True,0.9237,0.3221,0,3,2.138,13.2,1.197,aca1a47,1,300.0,16,16,True,,6,2,1,3,0,124,1,136,0,10.4148,2070da06d4a0
n2_chain_0870fe7e,7,2,chain,8.0,2-3,0.0,0.55,lower_bound,ok,7.8,,,,,,,,,0.0,7.8,1.0,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_0870fe7e,7,2,chain,8.0,2-3,0.0,0.55,sequential,ok,11.7,19.5,10.932,7.8,True,1.9208,0.8647,0,,0.005,7.8,1.5,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_0870fe7e,7,2,chain,8.0,2-3,0.0,0.55,wm_planner,ok,8.4,15.5,11.258,3.841,True,3.6431,0.8647,0,0,1.68,7.8,1.0769,aca1a47,0,300.0,16,16,True,,5,2,1,2,0,76,1,80,0,11.8448,2070da06d4a0
n2_chain_810c8d4a,6,2,chain,8.0,2-3,0.0,0.55,wm_planner,ok,12.1,20.6,18.507,2.859,True,1.0715,0.3201,0,1,1.864,10.2,1.1863,aca1a47,1,300.0,16,16,True,,8,2,2,4,0,126,2,112,0,12.0,2070da06d4a0
n2_chain_810c8d4a,6,2,chain,8.0,2-3,0.0,0.55,wm_planner,ok,12.0,20.4,18.195,2.919,True,0.9989,0.3201,0,1,1.862,10.2,1.1765,aca1a47,2,300.0,16,16,True,,8,2,2,4,0,111,2,104,0,12.0,2070da06d4a0
n2_chain_19520b24,5,2,chain,8.0,2-3,0.0,0.55,wm_planner,ok,15.8,22.8,18.916,4.312,True,0.9235,0.3221,0,4,2.144,13.2,1.197,aca1a47,2,300.0,16,16,True,,6,1,1,4,0,124,1,136,0,9.0,2070da06d4a0
n2_chain_0870fe7e,7,2,chain,8.0,2-3,0.0,0.55,wm_planner,ok,8.4,15.5,11.018,4.041,True,3.6431,0.8647,0,1,1.707,7.8,1.0769,aca1a47,2,300.0,16,16,True,,6,2,1,3,0,70,1,80,0,9.0,2070da06d4a0
n2_chain_0d69eec5,0,2,chain,8.0,2-3,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,17.0,27.7,12.426,14.975,False,4.3509,0.3201,0,1,4.113,9.3,1.828,aca1a47,1,300.0,16,16,True,deadlock: no team progress,5,2,1,2,0,74,1,144,0,12.0,2070da06d4a0
n2_chain_2f442b4e,1,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,7.0,12.8,11.569,1.244,True,0.9373,0.4415,0,2,0.699,6.5,1.0769,aca1a47,2,300.0,12,12,True,,5,2,0,3,0,72,0,60,0,9.4909,2070da06d4a0
n2_chain_2f442b4e,1,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,7.0,12.8,11.569,1.244,True,0.9373,0.4415,0,2,0.894,6.5,1.0769,aca1a47,1,300.0,12,12,True,,5,2,0,3,0,72,0,60,0,9.4909,2070da06d4a0
n2_chain_0bbc5f6a,8,2,chain,8.0,2-3,0.0,0.55,wm_planner,ok,13.5,24.3,18.375,6.679,True,1.258,0.3231,0,1,2.347,11.5,1.1739,aca1a47,2,300.0,16,16,True,,5,2,1,2,0,107,1,120,0,12.0,2070da06d4a0
n2_chain_2f442b4e,1,2,chain,8.0,2-3,1.0,0.55,lower_bound,ok,6.5,,,,,,,,,0.0,6.5,1.0,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_2f442b4e,1,2,chain,8.0,2-3,1.0,0.55,sequential,ok,11.7,18.2,11.413,6.5,True,2.5347,0.4599,0,,0.005,6.5,1.8,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_2f442b4e,1,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,7.0,12.8,11.569,1.244,True,0.9373,0.4415,0,2,1.273,6.5,1.0769,aca1a47,0,300.0,12,12,True,,5,2,0,3,0,72,0,60,0,9.4909,2070da06d4a0
n2_chain_0bbc5f6a,8,2,chain,8.0,2-3,0.0,0.55,wm_planner,ok,14.9,27.1,18.428,9.427,True,1.258,0.3266,0,1,3.015,11.5,1.2957,aca1a47,1,300.0,16,16,True,,7,2,2,3,0,93,2,128,0,12.0,2070da06d4a0
n2_chain_5a72ff5b,2,2,chain,8.0,2-3,1.0,0.55,lower_bound,ok,9.3,,,,,,,,,0.0,9.3,1.0,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_5a72ff5b,2,2,chain,8.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,9.3,,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_5a72ff5b,2,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,10.0,19.6,14.896,4.464,True,0.9775,0.6595,0,1,1.516,9.3,1.0753,aca1a47,0,300.0,16,16,True,,5,2,1,2,0,94,1,88,0,12.0,2070da06d4a0
n2_chain_0bbc5f6a,8,2,chain,8.0,2-3,0.0,0.55,lower_bound,ok,11.5,,,,,,,,,0.0,11.5,1.0,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_0bbc5f6a,8,2,chain,8.0,2-3,0.0,0.55,sequential,ok,17.8,26.8,18.189,9.0,True,1.1895,0.4006,0,,0.007,11.5,1.5478,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_0bbc5f6a,8,2,chain,8.0,2-3,0.0,0.55,wm_planner,ok,13.5,24.3,19.03,6.125,True,1.258,0.3218,0,2,3.284,11.5,1.1739,aca1a47,0,300.0,16,16,True,,6,2,1,3,0,115,1,120,0,12.0,2070da06d4a0
n2_chain_e25e3efb,9,2,chain,8.0,2-3,0.0,0.55,lower_bound,ok,10.6,,,,,,,,,0.0,10.6,1.0,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_e25e3efb,9,2,chain,8.0,2-3,0.0,0.55,sequential,ok,18.7,28.6,19.376,9.9,True,1.0228,0.4123,0,,0.005,10.6,1.7642,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_e25e3efb,9,2,chain,8.0,2-3,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,11.0,22.0,8.797,14.669,False,4.9477,0.3206,0,0,3.174,10.6,1.0377,aca1a47,0,300.0,16,16,True,deadlock: no team progress,1,0,1,0,0,63,1,96,0,12.0,2070da06d4a0
n2_chain_5c29c9ac,0,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,15.9,30.5,22.109,9.732,True,0.9968,0.3227,0,1,3.086,13.0,1.2231,aca1a47,1,300.0,16,16,True,,4,1,0,3,0,131,0,136,0,5.6196,2070da06d4a0
n2_chain_5a72ff5b,2,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,9.9,19.6,14.835,4.546,True,0.9646,0.6595,0,1,2.522,9.3,1.0645,aca1a47,1,300.0,16,16,True,,3,1,1,1,0,94,1,88,0,12.0,2070da06d4a0
n2_chain_5a72ff5b,2,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,9.9,19.6,14.835,4.546,True,0.9646,0.6595,0,1,2.501,9.3,1.0645,aca1a47,2,300.0,16,16,True,,3,1,1,1,0,94,1,88,0,12.0,2070da06d4a0
n2_chain_e25e3efb,9,2,chain,8.0,2-3,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,11.0,22.0,8.678,14.768,False,5.1185,0.3206,0,0,3.647,10.6,1.0377,aca1a47,1,300.0,16,16,True,deadlock: no team progress,1,0,1,0,0,62,1,96,0,12.0,2070da06d4a0
n2_chain_5c29c9ac,0,2,chain,8.0,2-3,1.0,0.55,lower_bound,ok,13.0,,,,,,,,,0.0,13.0,1.0,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_5c29c9ac,0,2,chain,8.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,13.0,,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_5c29c9ac,0,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,15.8,30.6,22.598,9.424,True,0.8251,0.3217,0,4,3.206,13.0,1.2154,aca1a47,0,300.0,16,16,True,,6,2,2,2,0,119,2,136,0,8.4,2070da06d4a0
n2_chain_e25e3efb,9,2,chain,8.0,2-3,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,11.0,22.0,8.678,14.768,False,5.1185,0.3206,0,0,3.679,10.6,1.0377,aca1a47,2,300.0,16,16,True,deadlock: no team progress,1,0,1,0,0,62,1,96,0,12.0,2070da06d4a0
n2_chain_5c29c9ac,0,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,16.2,31.0,23.453,9.107,True,0.7666,0.3227,0,4,3.289,13.0,1.2462,aca1a47,2,300.0,16,16,True,,4,1,0,3,0,135,0,144,0,4.8952,2070da06d4a0
n2_chain_84847a1e,4,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,10.2,19.9,11.171,8.347,True,2.867,0.3348,0,1,1.78,8.7,1.1724,aca1a47,2,300.0,12,12,True,,7,2,3,2,0,64,3,92,0,11.972,2070da06d4a0
n2_chain_84847a1e,4,2,chain,8.0,2-3,1.0,0.55,lower_bound,ok,8.7,,,,,,,,,0.0,8.7,1.0,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_84847a1e,4,2,chain,8.0,2-3,1.0,0.55,sequential,ok,11.9,20.4,11.224,8.5,True,2.867,0.466,0,,0.005,8.7,1.3678,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_84847a1e,4,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,10.2,19.9,11.171,8.347,True,2.867,0.3348,0,1,2.441,8.7,1.1724,aca1a47,0,300.0,12,12,True,,7,2,3,2,0,64,3,92,0,11.972,2070da06d4a0
n2_chain_fcca7b3d,3,2,chain,8.0,2-3,1.0,0.55,lower_bound,ok,14.6,,,,,,,,,0.0,14.6,1.0,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_fcca7b3d,3,2,chain,8.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,14.6,,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_fcca7b3d,3,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,20.0,33.2,26.752,8.618,True,0.9204,0.3251,0,4,2.697,14.6,1.3699,aca1a47,0,300.0,16,16,True,,5,2,1,2,0,172,1,168,0,8.6048,2070da06d4a0
n2_chain_1dc33093,7,2,chain,8.0,2-3,1.0,0.55,lower_bound,ok,7.3,,,,,,,,,0.0,7.3,1.0,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_1dc33093,7,2,chain,8.0,2-3,1.0,0.55,sequential,ok,11.6,15.9,10.755,4.3,True,1.1229,0.4983,0,,0.003,7.3,1.589,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_1dc33093,7,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,8.1,13.8,11.179,2.172,True,0.9769,0.4991,0,0,1.024,7.3,1.1096,aca1a47,0,300.0,12,12,True,,3,2,0,1,0,65,0,76,0,9.6614,2070da06d4a0
n2_chain_84847a1e,4,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,10.2,19.9,11.171,8.347,True,2.867,0.3348,0,1,2.443,8.7,1.1724,aca1a47,1,300.0,12,12,True,,7,2,3,2,0,64,3,92,0,11.972,2070da06d4a0
n2_chain_fcca7b3d,3,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,19.9,33.5,26.864,8.805,True,0.9204,0.321,0,2,3.055,14.6,1.363,aca1a47,2,300.0,16,16,True,,7,2,2,3,0,173,2,168,0,12.0,2070da06d4a0
n2_chain_1dc33093,7,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,8.1,13.8,11.179,2.172,True,0.9769,0.4991,0,0,1.028,7.3,1.1096,aca1a47,2,300.0,12,12,True,,3,2,0,1,0,65,0,76,0,9.6614,2070da06d4a0
n2_chain_1dc33093,7,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,8.1,13.8,11.179,2.172,True,0.9769,0.4991,0,0,1.425,7.3,1.1096,aca1a47,1,300.0,12,12,True,,3,2,0,1,0,65,0,76,0,9.6614,2070da06d4a0
n2_chain_fcca7b3d,3,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,19.9,33.5,26.864,8.805,True,0.9204,0.321,0,1,3.585,14.6,1.363,aca1a47,1,300.0,16,16,True,,7,2,2,3,0,173,2,168,0,12.0,2070da06d4a0
n2_chain_ac62a6a2,5,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,15.8,22.4,18.915,3.912,True,0.9235,0.3221,0,4,2.254,13.2,1.197,aca1a47,2,300.0,16,16,True,,6,1,1,4,0,114,1,136,0,9.0,2070da06d4a0
n2_chain_ac62a6a2,5,2,chain,8.0,2-3,1.0,0.55,lower_bound,ok,13.2,,,,,,,,,0.0,13.2,1.0,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_ac62a6a2,5,2,chain,8.0,2-3,1.0,0.55,sequential,ok,18.0,23.9,17.987,5.9,True,1.6358,0.4114,0,,0.007,13.2,1.3636,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_ac62a6a2,5,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,15.7,22.3,18.719,4.024,True,0.9207,0.3221,0,6,3.122,13.2,1.1894,aca1a47,0,300.0,16,16,True,,5,2,1,2,0,108,1,136,0,9.0,2070da06d4a0
n2_chain_ac62a6a2,5,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,15.8,22.4,18.901,3.931,True,0.9237,0.3221,0,3,3.111,13.2,1.197,aca1a47,1,300.0,16,16,True,,6,2,1,3,0,124,1,136,0,10.4148,2070da06d4a0
n2_chain_9e2fbfe5,6,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,11.6,19.9,13.541,5.508,True,0.9622,0.3607,0,4,2.489,10.5,1.1048,aca1a47,1,300.0,16,16,True,,6,2,1,3,0,91,1,104,0,11.9499,2070da06d4a0
n2_chain_9e2fbfe5,6,2,chain,8.0,2-3,1.0,0.55,lower_bound,ok,10.5,,,,,,,,,0.0,10.5,1.0,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_9e2fbfe5,6,2,chain,8.0,2-3,1.0,0.55,sequential,ok,14.6,22.6,13.419,8.0,True,2.2193,0.447,0,,0.006,10.5,1.3905,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_9e2fbfe5,6,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,12.6,20.9,17.129,3.525,True,0.9222,0.3908,0,3,2.694,10.5,1.2,aca1a47,0,300.0,16,16,True,,5,2,0,3,0,87,0,112,0,10.1902,2070da06d4a0
n2_chain_9e2fbfe5,6,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,12.7,21.1,17.113,3.751,True,0.9237,0.3908,0,4,2.733,10.5,1.2095,aca1a47,2,300.0,16,16,True,,3,2,0,1,0,84,0,112,0,10.2327,2070da06d4a0
n2_chain_3c3d12e3,9,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,15.5,26.2,19.013,7.297,True,0.7606,0.3642,0,4,1.9,12.2,1.2705,aca1a47,2,300.0,16,16,True,,5,2,2,1,0,97,2,136,0,12.0,2070da06d4a0
n2_chain_3c3d12e3,9,2,chain,8.0,2-3,1.0,0.55,lower_bound,ok,12.2,,,,,,,,,0.0,12.2,1.0,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_3c3d12e3,9,2,chain,8.0,2-3,1.0,0.55,sequential,ok,18.1,26.6,17.64,8.5,True,1.0228,0.4104,0,,0.005,12.2,1.4836,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_3c3d12e3,9,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,14.6,24.3,18.758,5.579,True,0.8408,0.4302,0,4,2.498,12.2,1.1967,aca1a47,0,300.0,16,16,True,,6,2,2,2,0,99,2,128,0,12.0,2070da06d4a0
n2_chain_78a396e2,8,2,chain,8.0,2-3,1.0,0.55,lower_bound,ok,12.1,,,,,,,,,0.0,12.1,1.0,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_78a396e2,8,2,chain,8.0,2-3,1.0,0.55,sequential,ok,18.5,28.3,18.458,9.8,True,1.1895,0.4006,0,,0.005,12.1,1.5289,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_78a396e2,8,2,chain,8.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,18.0,29.9,13.719,16.885,False,2.6868,0.3218,0,2,3.309,12.1,1.4876,aca1a47,0,300.0,16,16,True,deadlock: no team progress,1,0,1,0,0,79,1,152,0,8.4,2070da06d4a0
n2_chain_78a396e2,8,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,16.4,29.5,24.009,6.761,True,0.9506,0.3212,0,3,3.05,12.1,1.3554,aca1a47,2,300.0,16,16,True,,6,2,3,1,0,95,3,144,0,12.0,2070da06d4a0
n2_chain_f6ec0587,0,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,11.8,,,,,,,,,0.0,11.8,1.0,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_f6ec0587,0,2,chain,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,11.8,,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_f6ec0587,0,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,13.3,23.7,17.252,7.063,True,1.1735,0.3217,0,1,2.517,11.8,1.1271,aca1a47,0,300.0,16,16,True,,6,2,2,2,0,98,2,120,0,11.0248,2070da06d4a0
n2_chain_f6ec0587,0,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,13.2,23.5,17.05,7.031,True,1.2599,0.3217,0,2,2.539,11.8,1.1186,aca1a47,2,300.0,16,16,True,,6,2,2,2,0,92,2,120,0,9.4887,2070da06d4a0
n2_chain_f56c6588,1,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,9.2,,,,,,,,,0.0,9.2,1.0,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_f56c6588,1,2,chain,8.0,4-6,0.0,0.55,sequential,ok,16.0,23.2,15.59,7.2,True,3.0239,0.4082,0,,0.005,9.2,1.7391,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
n2_chain_f56c6588,1,2,chain,8.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,14.0,21.9,12.015,9.147,False,2.8093,0.3202,0,0,2.342,9.2,1.5217,aca1a47,0,300.0,16,16,True,deadlock: no team progress,6,2,2,2,0,73,2,120,0,10.2017,2070da06d4a0
n2_chain_f6ec0587,0,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,13.3,24.4,17.202,7.8,True,1.3033,0.3217,0,2,3.506,11.8,1.1271,aca1a47,1,300.0,16,16,True,,4,1,3,0,0,83,3,120,0,12.0,2070da06d4a0
n2_chain_23cd6768,3,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,9.9,,,,,,,,,0.0,9.9,1.0,aca1a47,0,300.0,,,,,,,,,,,,,,,2070da06d4a0
