uid,instance_seed,n_agents,dep_mode,size,n_obstacles,couple_prob,couple_dist,method,status,team_time,flow_time,distance,wait,valid,agent_clearance,obstacle_clearance,dep_violations,n_switches,runtime_s,lower_bound,ratio_to_bound,git_commit,planner_seed,timeout_s,n_modes,n_feasible_modes,chosen_is_fastest_feasible,note,n_amax_violations,n_amax_viol_stop,n_amax_viol_block,n_amax_viol_snap,n_amax_viol_project,n_project_active,n_blocked,n_evals,n_stalled_evals,max_accel,phys_fp
n2_chain_960f314e,4,2,chain,12.0,4-6,0.0,0.55,wm_planner,ok,16.8,29.3,28.781,2.977,True,3.2557,0.4238,0,2,4.232,15.6,1.0769,88755d1,0,300.0,16,16,True,,6,2,2,2,0,204,2,144,0,9.972,1f9fc93a5969
n2_chain_960f314e,4,2,chain,12.0,4-6,0.0,0.55,wm_planner,ok,16.6,28.6,28.523,2.6,True,3.6704,0.4269,0,1,4.126,15.6,1.0641,88755d1,1,300.0,16,16,True,,5,2,2,1,0,203,2,144,0,9.972,1f9fc93a5969
n2_chain_960f314e,4,2,chain,12.0,4-6,0.0,0.55,wm_planner,ok,16.8,29.0,28.167,3.196,True,3.25,0.4241,0,2,4.189,15.6,1.0769,88755d1,2,300.0,16,16,True,,7,2,3,2,0,199,3,144,0,9.972,1f9fc93a5969
n2_chain_5b521366,5,2,chain,12.0,4-6,0.0,0.55,lower_bound,ok,15.4,,,,,,,,,0.0,15.4,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_5b521366,5,2,chain,12.0,4-6,0.0,0.55,sequential,ok,23.5,37.7,24.043,14.2,True,1.0321,0.4045,0,,0.007,15.4,1.526,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_5b521366,5,2,chain,12.0,4-6,0.0,0.55,wm_planner,ok,16.6,31.7,26.198,6.823,True,3.7974,0.4341,0,1,3.217,15.4,1.0779,88755d1,0,300.0,16,16,True,,5,2,1,2,0,188,1,144,0,10.4751,1f9fc93a5969
n2_chain_5b521366,5,2,chain,12.0,4-6,0.0,0.55,wm_planner,ok,16.9,31.5,24.151,8.304,True,3.746,0.3834,0,2,3.196,15.4,1.0974,88755d1,1,300.0,16,16,True,,6,2,2,2,0,170,2,144,0,9.8835,1f9fc93a5969
n2_chain_5b521366,5,2,chain,12.0,4-6,0.0,0.55,wm_planner,ok,16.9,31.5,25.504,7.177,True,3.7974,0.3834,0,2,3.174,15.4,1.0974,88755d1,2,300.0,16,16,True,,6,2,2,2,0,177,2,144,0,10.4751,1f9fc93a5969
n2_chain_a6e7a4c6,9,2,chain,12.0,4-6,0.0,0.55,wm_planner,ok,11.1,21.9,18.69,3.227,True,3.6897,0.4415,0,2,2.063,10.2,1.0882,88755d1,1,300.0,16,16,True,,6,2,1,3,0,122,1,104,0,9.6527,1f9fc93a5969
n2_chain_2ca05546,7,2,chain,12.0,4-6,0.0,0.55,lower_bound,ok,19.3,,,,,,,,,0.0,19.3,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_2ca05546,7,2,chain,12.0,4-6,0.0,0.55,sequential,ok,22.4,33.2,23.169,10.8,True,3.5775,0.3529,0,,0.007,19.3,1.1606,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_2ca05546,7,2,chain,12.0,4-6,0.0,0.55,wm_planner,ok,20.9,33.2,23.59,10.825,True,3.6487,0.3212,0,0,3.636,19.3,1.0829,88755d1,0,300.0,16,16,True,,5,2,2,1,0,170,2,176,0,9.8198,1f9fc93a5969
n2_chain_a6e7a4c6,9,2,chain,12.0,4-6,0.0,0.55,lower_bound,ok,10.2,,,,,,,,,0.0,10.2,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_a6e7a4c6,9,2,chain,12.0,4-6,0.0,0.55,sequential,ok,18.3,28.5,17.899,10.2,True,1.2484,0.3495,0,,0.005,10.2,1.7941,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_a6e7a4c6,9,2,chain,12.0,4-6,0.0,0.55,wm_planner,ok,11.1,21.9,18.053,3.757,True,4.1513,0.4415,0,2,2.144,10.2,1.0882,88755d1,0,300.0,16,16,True,,6,2,1,3,0,110,1,104,0,9.0359,1f9fc93a5969
n2_chain_2ca05546,7,2,chain,12.0,4-6,0.0,0.55,wm_planner,ok,20.8,33.0,23.648,10.577,True,3.6487,0.3212,0,0,3.547,19.3,1.0777,88755d1,1,300.0,16,16,True,,5,2,2,1,0,169,2,176,0,9.454,1f9fc93a5969
n2_chain_2ca05546,7,2,chain,12.0,4-6,0.0,0.55,wm_planner,ok,20.8,32.9,23.365,10.741,True,3.8057,0.3212,0,0,3.498,19.3,1.0777,88755d1,2,300.0,16,16,True,,6,2,2,2,0,170,2,176,0,10.6392,1f9fc93a5969
n2_chain_a6e7a4c6,9,2,chain,12.0,4-6,0.0,0.55,wm_planner,ok,11.4,22.2,18.581,3.603,True,3.7256,0.437,0,0,2.873,10.2,1.1176,88755d1,2,300.0,16,16,True,,6,2,1,3,0,122,1,104,0,9.2831,1f9fc93a5969
n2_chain_f4e42d69,8,2,chain,12.0,4-6,0.0,0.55,wm_planner,ok,17.5,34.6,36.019,2.648,True,1.5731,0.3202,0,1,4.01,15.9,1.1006,88755d1,1,300.0,16,16,True,,3,1,1,1,0,267,1,152,0,12.0,1f9fc93a5969
n2_chain_97197cd4,3,2,chain,12.0,4-6,1.0,0.55,lower_bound,ok,9.1,,,,,,,,,0.0,9.1,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_97197cd4,3,2,chain,12.0,4-6,1.0,0.55,sequential,ok,16.3,23.5,16.508,7.2,True,1.9515,0.4249,0,,0.005,9.1,1.7912,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_97197cd4,3,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,9.6,18.0,16.873,1.646,True,0.9256,0.4313,0,3,1.428,9.1,1.0549,88755d1,0,300.0,16,16,True,,4,2,0,2,0,109,0,88,0,7.6428,1f9fc93a5969
n2_chain_97197cd4,3,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,10.2,17.8,17.228,1.185,True,0.9315,0.5785,0,2,1.785,9.1,1.1209,88755d1,1,300.0,16,16,True,,3,2,0,1,0,120,0,96,0,7.6428,1f9fc93a5969
n2_chain_f4e42d69,8,2,chain,12.0,4-6,0.0,0.55,lower_bound,ok,15.9,,,,,,,,,0.0,15.9,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_f4e42d69,8,2,chain,12.0,4-6,0.0,0.55,sequential,ok,31.5,47.4,35.032,15.9,True,1.2994,0.3425,0,,0.013,15.9,1.9811,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_f4e42d69,8,2,chain,12.0,4-6,0.0,0.55,wm_planner,ok,17.8,34.4,35.876,2.631,True,1.5731,0.3202,0,2,5.275,15.9,1.1195,88755d1,0,300.0,16,16,True,,2,1,1,0,0,264,1,152,0,12.0,1f9fc93a5969
n2_chain_c864a2eb,1,2,chain,12.0,4-6,1.0,0.55,lower_bound,ok,17.5,,,,,,,,,0.0,17.5,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_c864a2eb,1,2,chain,12.0,4-6,1.0,0.55,sequential,ok,20.9,38.4,22.547,17.5,True,1.0277,0.3524,0,,0.007,17.5,1.1943,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_c864a2eb,1,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,18.8,34.8,26.172,11.1,True,0.9264,0.3393,0,4,3.695,17.5,1.0743,88755d1,0,300.0,16,16,True,,6,2,2,2,0,149,2,160,0,10.043,1f9fc93a5969
n2_chain_c864a2eb,1,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,19.1,35.1,26.582,11.087,True,0.9877,0.3393,0,2,3.727,17.5,1.0914,88755d1,1,300.0,16,16,True,,7,2,3,2,0,152,3,168,0,9.3131,1f9fc93a5969
n2_chain_c864a2eb,1,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,20.0,36.3,25.544,13.113,True,0.9205,0.3393,0,9,4.009,17.5,1.1429,88755d1,2,300.0,16,16,True,,8,2,3,3,0,134,3,168,0,9.0744,1f9fc93a5969
n2_chain_f4e42d69,8,2,chain,12.0,4-6,0.0,0.55,wm_planner,ok,19.7,36.8,36.08,4.805,True,1.2042,0.3201,0,6,5.295,15.9,1.239,88755d1,2,300.0,16,16,True,,4,2,2,0,0,251,2,168,0,12.0,1f9fc93a5969
n2_chain_97197cd4,3,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,9.6,18.0,16.874,1.648,True,0.9239,0.4313,0,3,2.532,9.1,1.0549,88755d1,2,300.0,16,16,True,,4,2,0,2,0,109,0,88,0,7.6428,1f9fc93a5969
n2_chain_22ddf30f,0,2,chain,12.0,4-6,1.0,0.55,lower_bound,ok,19.7,,,,,,,,,0.0,19.7,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_22ddf30f,0,2,chain,12.0,4-6,1.0,0.55,sequential,ok,32.6,45.5,35.464,12.9,True,4.2513,0.351,0,,0.013,19.7,1.6548,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_22ddf30f,0,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,21.1,35.1,35.829,2.554,True,0.9386,0.3202,0,1,5.456,19.7,1.0711,88755d1,0,300.0,16,16,True,,3,1,1,1,0,260,1,184,0,10.5198,1f9fc93a5969
n2_chain_22ddf30f,0,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,21.1,35.1,35.829,2.554,True,0.9386,0.3202,0,1,5.445,19.7,1.0711,88755d1,1,300.0,16,16,True,,3,1,1,1,0,260,1,184,0,10.5198,1f9fc93a5969
n2_chain_af13c85c,2,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,18.7,32.2,29.468,4.913,True,0.8412,0.3428,0,4,3.909,17.5,1.0686,88755d1,2,300.0,16,16,True,,5,2,1,2,0,171,1,160,0,10.348,1f9fc93a5969
n2_chain_22ddf30f,0,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,21.1,35.1,35.829,2.554,True,0.9386,0.3202,0,1,5.516,19.7,1.0711,88755d1,2,300.0,16,16,True,,3,1,1,1,0,260,1,184,0,10.5198,1f9fc93a5969
n2_chain_359d5e67,6,2,chain,12.0,4-6,1.0,0.55,lower_bound,ok,7.2,,,,,,,,,0.0,7.2,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_359d5e67,6,2,chain,12.0,4-6,1.0,0.55,sequential,ok,13.2,20.4,12.265,7.2,True,3.4517,0.6385,0,,0.006,7.2,1.8333,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_359d5e67,6,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,8.8,17.1,14.045,2.695,True,1.1286,0.4519,0,1,1.899,7.2,1.2222,88755d1,0,300.0,16,16,True,,5,2,0,3,0,80,0,80,0,8.2836,1f9fc93a5969
n2_chain_359d5e67,6,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,8.7,16.3,13.111,2.666,True,1.3077,0.4361,0,0,1.541,7.2,1.2083,88755d1,2,300.0,16,16,True,,5,2,0,3,0,83,0,80,0,8.6465,1f9fc93a5969
n2_chain_af13c85c,2,2,chain,12.0,4-6,1.0,0.55,lower_bound,ok,17.5,,,,,,,,,0.0,17.5,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_af13c85c,2,2,chain,12.0,4-6,1.0,0.55,sequential,ok,27.1,38.3,28.946,11.2,True,3.4652,0.3811,0,,0.008,17.5,1.5486,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_af13c85c,2,2,chain,12.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,25.0,44.0,28.018,17.873,False,0.8412,0.3267,0,3,5.164,17.5,1.4286,88755d1,0,300.0,16,16,True,deadlock: no team progress,5,2,2,1,0,182,2,208,0,10.4903,1f9fc93a5969
n2_chain_359d5e67,6,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,8.5,16.1,13.261,2.34,True,1.0864,0.4625,0,1,2.104,7.2,1.1806,88755d1,1,300.0,16,16,True,,6,2,0,4,0,83,0,80,0,5.4817,1f9fc93a5969
n2_chain_af13c85c,2,2,chain,12.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,25.0,44.0,27.667,18.165,False,0.709,0.3267,0,3,5.19,17.5,1.4286,88755d1,1,300.0,16,16,True,deadlock: no team progress,5,2,2,1,0,174,2,208,0,10.9131,1f9fc93a5969
n2_chain_96f0c179,4,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,17.5,33.9,28.971,7.828,True,0.9236,0.3201,0,4,3.537,14.7,1.1905,88755d1,2,300.0,16,16,True,,7,2,3,2,0,189,3,152,0,9.2166,1f9fc93a5969
n2_chain_96f0c179,4,2,chain,12.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,23.0,39.9,25.986,16.304,False,1.0418,0.3274,0,4,4.034,14.7,1.5646,88755d1,1,300.0,16,16,True,deadlock: no team progress,7,2,3,2,0,150,3,192,0,9.6172,1f9fc93a5969
n2_chain_96f0c179,4,2,chain,12.0,4-6,1.0,0.55,lower_bound,ok,14.7,,,,,,,,,0.0,14.7,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_96f0c179,4,2,chain,12.0,4-6,1.0,0.55,sequential,ok,24.5,39.2,26.798,14.7,True,2.1802,0.4011,0,,0.007,14.7,1.6667,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_96f0c179,4,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,17.2,33.5,29.787,6.801,True,1.0042,0.3307,0,4,5.157,14.7,1.1701,88755d1,0,300.0,16,16,True,,7,2,2,3,0,194,2,152,0,9.6172,1f9fc93a5969
n2_chain_2e720f08,5,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,21.1,41.0,34.572,9.529,True,0.9227,0.3241,0,6,4.435,20.0,1.055,88755d1,2,300.0,16,16,True,,4,2,1,1,0,223,1,184,0,10.4751,1f9fc93a5969
n2_chain_e657d1ee,9,2,chain,12.0,4-6,1.0,0.55,lower_bound,ok,10.1,,,,,,,,,0.0,10.1,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_e657d1ee,9,2,chain,12.0,4-6,1.0,0.55,sequential,ok,16.0,25.8,16.617,9.8,True,1.2484,0.3495,0,,0.005,10.1,1.5842,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_e657d1ee,9,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,11.5,22.5,18.38,5.286,True,0.9615,0.3223,0,3,2.291,10.1,1.1386,88755d1,0,300.0,16,16,True,,4,2,2,0,0,104,2,104,0,12.0,1f9fc93a5969
n2_chain_e657d1ee,9,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,11.4,22.4,18.332,5.224,True,0.7176,0.3202,0,5,2.245,10.1,1.1287,88755d1,2,300.0,16,16,True,,3,2,1,0,0,96,1,104,0,9.6594,1f9fc93a5969
n2_chain_d498c15f,0,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,17.6,28.8,24.246,6.287,True,3.4351,0.3225,0,1,2.169,15.8,1.1139,88755d1,1,300.0,16,16,True,,5,2,2,1,0,169,2,152,0,10.5279,1f9fc93a5969
n2_chain_e657d1ee,9,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,11.2,22.2,18.307,5.009,True,0.7168,0.3202,0,3,3.072,10.1,1.1089,88755d1,1,300.0,16,16,True,,4,2,1,1,0,104,1,104,0,9.6594,1f9fc93a5969
n2_chain_2e720f08,5,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,21.2,41.2,33.438,10.612,True,0.9285,0.3204,0,7,5.706,20.0,1.06,88755d1,1,300.0,16,16,True,,6,2,1,3,0,219,1,184,0,9.2145,1f9fc93a5969
n2_chain_2e720f08,5,2,chain,12.0,4-6,1.0,0.55,lower_bound,ok,20.0,,,,,,,,,0.0,20.0,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_2e720f08,5,2,chain,12.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,20.0,,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_2e720f08,5,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,21.0,41.1,36.407,8.054,True,1.0487,0.3216,0,1,5.549,20.0,1.05,88755d1,0,300.0,16,16,True,,6,2,2,2,0,236,2,176,0,10.4751,1f9fc93a5969
n2_chain_d498c15f,0,2,chain,12.0,6-8,0.0,0.55,lower_bound,ok,15.8,,,,,,,,,0.0,15.8,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_d498c15f,0,2,chain,12.0,6-8,0.0,0.55,sequential,ok,22.5,38.3,23.879,15.8,True,3.5093,0.4152,0,,0.007,15.8,1.4241,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_d498c15f,0,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,17.6,28.9,24.27,6.367,True,3.4351,0.3224,0,1,3.107,15.8,1.1139,88755d1,0,300.0,16,16,True,,3,1,2,0,0,166,2,152,0,10.5279,1f9fc93a5969
n2_chain_e1706195,7,2,chain,12.0,4-6,1.0,0.55,lower_bound,ok,15.0,,,,,,,,,0.0,15.0,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_e1706195,7,2,chain,12.0,4-6,1.0,0.55,sequential,ok,25.5,39.4,27.946,13.9,True,1.2074,0.3978,0,,0.01,15.0,1.7,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_e1706195,7,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,16.4,31.8,29.301,5.508,True,0.9243,0.3244,0,2,4.888,15.0,1.0933,88755d1,0,300.0,16,16,True,,6,2,2,2,0,198,2,144,0,9.6581,1f9fc93a5969
n2_chain_e1706195,7,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,16.4,31.9,30.024,5.022,True,0.9571,0.321,0,3,4.813,15.0,1.0933,88755d1,2,300.0,16,16,True,,5,2,3,0,0,185,3,144,0,10.6392,1f9fc93a5969
n2_chain_47f74576,8,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,18.7,36.3,37.128,3.476,True,1.0088,0.3209,0,4,4.058,16.2,1.1543,88755d1,1,300.0,16,16,True,,4,2,1,1,0,248,1,160,0,12.0,1f9fc93a5969
n2_chain_47f74576,8,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,18.8,36.7,36.434,4.466,True,1.1176,0.3201,0,6,4.096,16.2,1.1605,88755d1,2,300.0,16,16,True,,7,2,3,2,0,236,3,160,0,12.0,1f9fc93a5969
n2_chain_e1706195,7,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,17.2,34.0,29.84,7.285,True,0.9286,0.3206,0,3,5.187,15.0,1.1467,88755d1,1,300.0,16,16,True,,7,2,3,2,0,172,3,152,0,11.6087,1f9fc93a5969
n2_chain_47f74576,8,2,chain,12.0,4-6,1.0,0.55,lower_bound,ok,16.2,,,,,,,,,0.0,16.2,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_47f74576,8,2,chain,12.0,4-6,1.0,0.55,sequential,ok,31.4,47.6,34.933,16.2,True,1.2994,0.3425,0,,0.013,16.2,1.9383,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_47f74576,8,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,18.3,35.5,36.077,3.52,True,0.9216,0.3224,0,1,5.396,16.2,1.1296,88755d1,0,300.0,16,16,True,,8,2,2,4,0,241,2,160,0,12.0,1f9fc93a5969
n2_chain_d498c15f,0,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,17.4,28.6,24.123,6.225,True,3.4351,0.3225,0,3,3.855,15.8,1.1013,88755d1,2,300.0,16,16,True,,6,2,2,2,0,162,2,152,0,10.5279,1f9fc93a5969
n2_chain_0d612638,1,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,19.8,39.3,30.032,11.53,True,4.6891,0.321,0,0,3.105,17.9,1.1061,88755d1,2,300.0,16,16,True,,5,2,2,1,0,208,2,168,0,12.0,1f9fc93a5969
n2_chain_0d612638,1,2,chain,12.0,6-8,0.0,0.55,lower_bound,ok,17.9,,,,,,,,,0.0,17.9,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_0d612638,1,2,chain,12.0,6-8,0.0,0.55,sequential,ok,27.1,45.0,28.924,17.9,True,4.6891,0.3564,0,,0.008,17.9,1.514,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_0d612638,1,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,18.9,37.6,29.265,10.575,True,4.5589,0.321,0,2,3.786,17.9,1.0559,88755d1,0,300.0,16,16,True,,6,2,2,2,0,196,2,160,0,12.0,1f9fc93a5969
n2_chain_036ff458,2,2,chain,12.0,6-8,0.0,0.55,lower_bound,ok,11.6,,,,,,,,,0.0,11.6,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_036ff458,2,2,chain,12.0,6-8,0.0,0.55,sequential,ok,16.4,28.0,16.492,11.6,True,6.4936,0.3764,0,,0.007,11.6,1.4138,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_036ff458,2,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,12.5,23.4,17.37,6.692,True,5.1549,0.3206,0,1,3.221,11.6,1.0776,88755d1,0,300.0,16,16,True,,2,1,1,0,0,98,1,112,0,9.0,1f9fc93a5969
n2_chain_311ac3b9,5,2,chain,12.0,6-8,0.0,0.55,lower_bound,ok,9.7,,,,,,,,,0.0,9.7,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_311ac3b9,5,2,chain,12.0,6-8,0.0,0.55,sequential,ok,14.7,22.2,13.637,7.5,True,5.0663,0.4719,0,,0.004,9.7,1.5155,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_311ac3b9,5,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,10.8,18.7,13.596,4.235,True,3.636,0.4407,0,0,2.074,9.7,1.1134,88755d1,0,300.0,16,16,True,,7,2,1,4,0,94,1,96,0,7.513,1f9fc93a5969
n2_chain_0d612638,1,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,19.5,39.0,29.35,11.799,True,4.6891,0.321,0,0,3.895,17.9,1.0894,88755d1,1,300.0,16,16,True,,6,2,2,2,0,209,2,168,0,12.0,1f9fc93a5969
n2_chain_1c4894d1,3,2,chain,12.0,6-8,0.0,0.55,lower_bound,ok,13.7,,,,,,,,,0.0,13.7,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_1c4894d1,3,2,chain,12.0,6-8,0.0,0.55,sequential,ok,24.1,34.5,26.227,10.4,True,0.9293,0.3761,0,,0.007,13.7,1.7591,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_1c4894d1,3,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,15.4,27.5,27.043,3.068,True,1.1244,0.3211,0,3,2.997,13.7,1.1241,88755d1,0,300.0,16,16,True,,4,2,1,1,0,168,1,136,0,9.7493,1f9fc93a5969
n2_chain_036ff458,2,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,12.4,22.8,16.787,6.578,True,5.1716,0.3206,0,1,3.142,11.6,1.069,88755d1,2,300.0,16,16,True,,4,2,1,1,0,101,1,112,0,9.0,1f9fc93a5969
n2_chain_036ff458,2,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,12.8,23.2,17.489,6.341,True,5.1455,0.3206,0,2,3.243,11.6,1.1034,88755d1,1,300.0,16,16,False,,4,2,1,1,0,113,1,112,0,10.4467,1f9fc93a5969
n2_chain_1c4894d1,3,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,15.0,27.0,27.213,2.427,True,0.7698,0.3752,0,1,3.012,13.7,1.0949,88755d1,1,300.0,16,16,True,,3,2,0,1,0,171,0,128,0,9.775,1f9fc93a5969
n2_chain_1c4894d1,3,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,15.4,27.1,27.562,2.262,True,0.9202,0.3246,0,2,3.072,13.7,1.1241,88755d1,2,300.0,16,16,True,,2,2,0,0,0,169,0,136,0,10.0018,1f9fc93a5969
n2_chain_8eb9508a,4,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,18.2,29.1,29.613,1.727,True,2.2136,0.3229,0,0,3.201,17.6,1.0341,88755d1,1,300.0,16,16,True,,5,2,2,1,0,212,2,160,0,12.0,1f9fc93a5969
n2_chain_311ac3b9,5,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,10.8,18.7,13.596,4.235,True,3.636,0.4407,0,0,2.434,9.7,1.1134,88755d1,1,300.0,16,16,True,,7,2,1,4,0,94,1,96,0,7.513,1f9fc93a5969
n2_chain_8eb9508a,4,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,18.2,29.1,29.613,1.727,True,2.2136,0.3229,0,0,3.194,17.6,1.0341,88755d1,2,300.0,16,16,True,,5,2,2,1,0,212,2,160,0,12.0,1f9fc93a5969
n2_chain_311ac3b9,5,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,10.8,18.7,13.596,4.235,True,3.636,0.4407,0,0,1.939,9.7,1.1134,88755d1,2,300.0,16,16,True,,7,2,1,4,0,94,1,96,0,7.513,1f9fc93a5969
n2_chain_19ac5165,6,2,chain,12.0,6-8,0.0,0.55,lower_bound,ok,10.9,,,,,,,,,0.0,10.9,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_19ac5165,6,2,chain,12.0,6-8,0.0,0.55,sequential,ok,21.4,31.9,23.052,10.5,True,5.2992,0.39,0,,0.006,10.9,1.9633,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_19ac5165,6,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,11.3,22.6,23.119,1.488,True,5.6072,0.3697,0,3,2.195,10.9,1.0367,88755d1,0,300.0,16,16,True,,3,2,0,1,0,167,0,104,0,9.6804,1f9fc93a5969
n2_chain_19ac5165,6,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,11.3,22.6,23.119,1.488,True,5.6072,0.3697,0,3,2.284,10.9,1.0367,88755d1,1,300.0,16,16,True,,3,2,0,1,0,167,0,104,0,9.6804,1f9fc93a5969
n2_chain_8eb9508a,4,2,chain,12.0,6-8,0.0,0.55,lower_bound,ok,17.6,,,,,,,,,0.0,17.6,1.0,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
n2_chain_8eb9508a,4,2,chain,12.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,17.6,,88755d1,0,300.0,,,,,,,,,,,,,,,1f9fc93a5969
