uid,planner_seed,replan_idx,cluster_id,mode_idx,members,agent_tokens,obstacle_tokens,mode,k,density,y_exit,dt_delay,solo_exit_s,stalled
n3_chain_0012d492,0,5,0,10,"1,2","[[-1.0787147378603221, -0.5575989649908402, 0.2793181975933258, 0.3136580056258979, 1.0, 0.0, 0.0, 0.0], [1.0787147378603223, 0.5575989649908406, -0.9705061400038051, 0.705774630696595, 0.0, 0.0, 1.0, 0.0]]","[[1.1244741498786586, -1.2545964667229264, 1.4887348687101434, 1.1668581171463561], [0.42906772084817923, 2.5404422794111543, 1.0864212274151348, 0.6276191732552974]]",r012|B>C>A|s,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,5,0,11,"1,2","[[-1.0787147378603221, -0.5575989649908402, 0.2793181975933258, 0.3136580056258979, 1.0, 0.0, 0.0, 0.0], [1.0787147378603223, 0.5575989649908406, -0.9705061400038051, 0.705774630696595, 0.0, 0.0, 1.0, 0.0]]","[[1.1244741498786586, -1.2545964667229264, 1.4887348687101434, 1.1668581171463561], [0.42906772084817923, 2.5404422794111543, 1.0864212274151348, 0.6276191732552974]]",r012|C>A>B|s,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,5,0,12,"1,2","[[-1.0787147378603221, -0.5575989649908402, 0.2793181975933258, 0.3136580056258979, 1.0, 0.0, 0.0, 0.0], [1.0787147378603223, 0.5575989649908406, -0.9705061400038051, 0.705774630696595, 0.0, 0.0, 1.0, 0.0]]","[[1.1244741498786586, -1.2545964667229264, 1.4887348687101434, 1.1668581171463561], [0.42906772084817923, 2.5404422794111543, 1.0864212274151348, 0.6276191732552974]]",r112|B>C>A|cs,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,5,0,13,"1,2","[[-1.0787147378603221, -0.5575989649908402, 0.2793181975933258, 0.3136580056258979, 1.0, 0.0, 0.0, 0.0], [1.0787147378603223, 0.5575989649908406, -0.9705061400038051, 0.705774630696595, 0.0, 0.0, 1.0, 0.0]]","[[1.1244741498786586, -1.2545964667229264, 1.4887348687101434, 1.1668581171463561], [0.42906772084817923, 2.5404422794111543, 1.0864212274151348, 0.6276191732552974]]",r112|C>A>B|s,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,5,0,14,"1,2","[[-1.0787147378603221, -0.5575989649908402, 0.2793181975933258, 0.3136580056258979, 1.0, 0.0, 0.0, 0.0], [1.0787147378603223, 0.5575989649908406, -0.9705061400038051, 0.705774630696595, 0.0, 0.0, 1.0, 0.0]]","[[1.1244741498786586, -1.2545964667229264, 1.4887348687101434, 1.1668581171463561], [0.42906772084817923, 2.5404422794111543, 1.0864212274151348, 0.6276191732552974]]",r113|A>B>C|s,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,5,0,15,"1,2","[[-1.0787147378603221, -0.5575989649908402, 0.2793181975933258, 0.3136580056258979, 1.0, 0.0, 0.0, 0.0], [1.0787147378603223, 0.5575989649908406, -0.9705061400038051, 0.705774630696595, 0.0, 0.0, 1.0, 0.0]]","[[1.1244741498786586, -1.2545964667229264, 1.4887348687101434, 1.1668581171463561], [0.42906772084817923, 2.5404422794111543, 1.0864212274151348, 0.6276191732552974]]",r113|C>A>B,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,6,0,0,"1,2","[[-0.4994768705864796, -0.8096471462780848, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.4994768705864798, 0.8096471462780848, -1.083927708212148, 0.5148793261434769, 0.0, 0.0, 1.0, 0.0]]","[[1.6410530049165364, -1.485303135364381, 1.4887348687101434, 1.1668581171463561], [0.945646575886057, 2.3097356107696996, 1.0864212274151348, 0.6276191732552974]]",r000|A>B>C,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,6,0,1,"1,2","[[-0.4994768705864796, -0.8096471462780848, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.4994768705864798, 0.8096471462780848, -1.083927708212148, 0.5148793261434769, 0.0, 0.0, 1.0, 0.0]]","[[1.6410530049165364, -1.485303135364381, 1.4887348687101434, 1.1668581171463561], [0.945646575886057, 2.3097356107696996, 1.0864212274151348, 0.6276191732552974]]",r000|A>C>B|cs,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,6,0,2,"1,2","[[-0.4994768705864796, -0.8096471462780848, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.4994768705864798, 0.8096471462780848, -1.083927708212148, 0.5148793261434769, 0.0, 0.0, 1.0, 0.0]]","[[1.6410530049165364, -1.485303135364381, 1.4887348687101434, 1.1668581171463561], [0.945646575886057, 2.3097356107696996, 1.0864212274151348, 0.6276191732552974]]",r001|B>A>C,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,6,0,3,"1,2","[[-0.4994768705864796, -0.8096471462780848, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.4994768705864798, 0.8096471462780848, -1.083927708212148, 0.5148793261434769, 0.0, 0.0, 1.0, 0.0]]","[[1.6410530049165364, -1.485303135364381, 1.4887348687101434, 1.1668581171463561], [0.945646575886057, 2.3097356107696996, 1.0864212274151348, 0.6276191732552974]]",r001|C>A>B|cs,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,6,0,4,"1,2","[[-0.4994768705864796, -0.8096471462780848, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.4994768705864798, 0.8096471462780848, -1.083927708212148, 0.5148793261434769, 0.0, 0.0, 1.0, 0.0]]","[[1.6410530049165364, -1.485303135364381, 1.4887348687101434, 1.1668581171463561], [0.945646575886057, 2.3097356107696996, 1.0864212274151348, 0.6276191732552974]]",r001|C>B>A|s,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,6,0,5,"1,2","[[-0.4994768705864796, -0.8096471462780848, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.4994768705864798, 0.8096471462780848, -1.083927708212148, 0.5148793261434769, 0.0, 0.0, 1.0, 0.0]]","[[1.6410530049165364, -1.485303135364381, 1.4887348687101434, 1.1668581171463561], [0.945646575886057, 2.3097356107696996, 1.0864212274151348, 0.6276191732552974]]",r010|A>B>C|s,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,6,0,6,"1,2","[[-0.4994768705864796, -0.8096471462780848, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.4994768705864798, 0.8096471462780848, -1.083927708212148, 0.5148793261434769, 0.0, 0.0, 1.0, 0.0]]","[[1.6410530049165364, -1.485303135364381, 1.4887348687101434, 1.1668581171463561], [0.945646575886057, 2.3097356107696996, 1.0864212274151348, 0.6276191732552974]]",r010|C>B>A,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,6,0,7,"1,2","[[-0.4994768705864796, -0.8096471462780848, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.4994768705864798, 0.8096471462780848, -1.083927708212148, 0.5148793261434769, 0.0, 0.0, 1.0, 0.0]]","[[1.6410530049165364, -1.485303135364381, 1.4887348687101434, 1.1668581171463561], [0.945646575886057, 2.3097356107696996, 1.0864212274151348, 0.6276191732552974]]",r102|B>A>C|cs,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,6,0,8,"1,2","[[-0.4994768705864796, -0.8096471462780848, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.4994768705864798, 0.8096471462780848, -1.083927708212148, 0.5148793261434769, 0.0, 0.0, 1.0, 0.0]]","[[1.6410530049165364, -1.485303135364381, 1.4887348687101434, 1.1668581171463561], [0.945646575886057, 2.3097356107696996, 1.0864212274151348, 0.6276191732552974]]",r111|A>C>B|cs,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,6,0,9,"1,2","[[-0.4994768705864796, -0.8096471462780848, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.4994768705864798, 0.8096471462780848, -1.083927708212148, 0.5148793261434769, 0.0, 0.0, 1.0, 0.0]]","[[1.6410530049165364, -1.485303135364381, 1.4887348687101434, 1.1668581171463561], [0.945646575886057, 2.3097356107696996, 1.0864212274151348, 0.6276191732552974]]",r103|C>A>B|s,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,6,0,10,"1,2","[[-0.4994768705864796, -0.8096471462780848, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.4994768705864798, 0.8096471462780848, -1.083927708212148, 0.5148793261434769, 0.0, 0.0, 1.0, 0.0]]","[[1.6410530049165364, -1.485303135364381, 1.4887348687101434, 1.1668581171463561], [0.945646575886057, 2.3097356107696996, 1.0864212274151348, 0.6276191732552974]]",r103|C>A>B|cs,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,6,0,11,"1,2","[[-0.4994768705864796, -0.8096471462780848, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.4994768705864798, 0.8096471462780848, -1.083927708212148, 0.5148793261434769, 0.0, 0.0, 1.0, 0.0]]","[[1.6410530049165364, -1.485303135364381, 1.4887348687101434, 1.1668581171463561], [0.945646575886057, 2.3097356107696996, 1.0864212274151348, 0.6276191732552974]]",r112|A>B>C|s,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,6,0,12,"1,2","[[-0.4994768705864796, -0.8096471462780848, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.4994768705864798, 0.8096471462780848, -1.083927708212148, 0.5148793261434769, 0.0, 0.0, 1.0, 0.0]]","[[1.6410530049165364, -1.485303135364381, 1.4887348687101434, 1.1668581171463561], [0.945646575886057, 2.3097356107696996, 1.0864212274151348, 0.6276191732552974]]",r112|A>C>B|s,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,6,0,13,"1,2","[[-0.4994768705864796, -0.8096471462780848, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.4994768705864798, 0.8096471462780848, -1.083927708212148, 0.5148793261434769, 0.0, 0.0, 1.0, 0.0]]","[[1.6410530049165364, -1.485303135364381, 1.4887348687101434, 1.1668581171463561], [0.945646575886057, 2.3097356107696996, 1.0864212274151348, 0.6276191732552974]]",r112|B>A>C|cs,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,6,0,14,"1,2","[[-0.4994768705864796, -0.8096471462780848, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.4994768705864798, 0.8096471462780848, -1.083927708212148, 0.5148793261434769, 0.0, 0.0, 1.0, 0.0]]","[[1.6410530049165364, -1.485303135364381, 1.4887348687101434, 1.1668581171463561], [0.945646575886057, 2.3097356107696996, 1.0864212274151348, 0.6276191732552974]]",r113|A>B>C|s,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,6,0,15,"1,2","[[-0.4994768705864796, -0.8096471462780848, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.4994768705864798, 0.8096471462780848, -1.083927708212148, 0.5148793261434769, 0.0, 0.0, 1.0, 0.0]]","[[1.6410530049165364, -1.485303135364381, 1.4887348687101434, 1.1668581171463561], [0.945646575886057, 2.3097356107696996, 1.0864212274151348, 0.6276191732552974]]",r113|A>C>B,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,7,0,0,"1,2","[[-0.003731150723809362, -0.9511539835803942, 0.4308344697838398, 1.1199918110263476, 0.0, 0.0, 1.0, 0.0], [0.003731150723809362, 0.9511539835803937, -0.7889252301324521, 0.2884388691914759, 0.0, 0.0, 1.0, 0.0]]","[[2.056668931716129, -1.8529475268651998, 1.4887348687101434, 1.1668581171463561], [1.3612625026856495, 1.9420912192688808, 1.0864212274151348, 0.6276191732552974]]",r000|A>B>C,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,7,0,1,"1,2","[[-0.003731150723809362, -0.9511539835803942, 0.4308344697838398, 1.1199918110263476, 0.0, 0.0, 1.0, 0.0], [0.003731150723809362, 0.9511539835803937, -0.7889252301324521, 0.2884388691914759, 0.0, 0.0, 1.0, 0.0]]","[[2.056668931716129, -1.8529475268651998, 1.4887348687101434, 1.1668581171463561], [1.3612625026856495, 1.9420912192688808, 1.0864212274151348, 0.6276191732552974]]",r000|C>A>B,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,7,0,2,"1,2","[[-0.003731150723809362, -0.9511539835803942, 0.4308344697838398, 1.1199918110263476, 0.0, 0.0, 1.0, 0.0], [0.003731150723809362, 0.9511539835803937, -0.7889252301324521, 0.2884388691914759, 0.0, 0.0, 1.0, 0.0]]","[[2.056668931716129, -1.8529475268651998, 1.4887348687101434, 1.1668581171463561], [1.3612625026856495, 1.9420912192688808, 1.0864212274151348, 0.6276191732552974]]",r010|A>C>B,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,7,0,3,"1,2","[[-0.003731150723809362, -0.9511539835803942, 0.4308344697838398, 1.1199918110263476, 0.0, 0.0, 1.0, 0.0], [0.003731150723809362, 0.9511539835803937, -0.7889252301324521, 0.2884388691914759, 0.0, 0.0, 1.0, 0.0]]","[[2.056668931716129, -1.8529475268651998, 1.4887348687101434, 1.1668581171463561], [1.3612625026856495, 1.9420912192688808, 1.0864212274151348, 0.6276191732552974]]",r010|B>A>C|s,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,7,0,4,"1,2","[[-0.003731150723809362, -0.9511539835803942, 0.4308344697838398, 1.1199918110263476, 0.0, 0.0, 1.0, 0.0], [0.003731150723809362, 0.9511539835803937, -0.7889252301324521, 0.2884388691914759, 0.0, 0.0, 1.0, 0.0]]","[[2.056668931716129, -1.8529475268651998, 1.4887348687101434, 1.1668581171463561], [1.3612625026856495, 1.9420912192688808, 1.0864212274151348, 0.6276191732552974]]",r100|B>C>A|s,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,7,0,5,"1,2","[[-0.003731150723809362, -0.9511539835803942, 0.4308344697838398, 1.1199918110263476, 0.0, 0.0, 1.0, 0.0], [0.003731150723809362, 0.9511539835803937, -0.7889252301324521, 0.2884388691914759, 0.0, 0.0, 1.0, 0.0]]","[[2.056668931716129, -1.8529475268651998, 1.4887348687101434, 1.1668581171463561], [1.3612625026856495, 1.9420912192688808, 1.0864212274151348, 0.6276191732552974]]",r002|A>C>B,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,7,0,6,"1,2","[[-0.003731150723809362, -0.9511539835803942, 0.4308344697838398, 1.1199918110263476, 0.0, 0.0, 1.0, 0.0], [0.003731150723809362, 0.9511539835803937, -0.7889252301324521, 0.2884388691914759, 0.0, 0.0, 1.0, 0.0]]","[[2.056668931716129, -1.8529475268651998, 1.4887348687101434, 1.1668581171463561], [1.3612625026856495, 1.9420912192688808, 1.0864212274151348, 0.6276191732552974]]",r101|C>A>B,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,7,0,7,"1,2","[[-0.003731150723809362, -0.9511539835803942, 0.4308344697838398, 1.1199918110263476, 0.0, 0.0, 1.0, 0.0], [0.003731150723809362, 0.9511539835803937, -0.7889252301324521, 0.2884388691914759, 0.0, 0.0, 1.0, 0.0]]","[[2.056668931716129, -1.8529475268651998, 1.4887348687101434, 1.1668581171463561], [1.3612625026856495, 1.9420912192688808, 1.0864212274151348, 0.6276191732552974]]",r110|A>B>C,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,7,0,8,"1,2","[[-0.003731150723809362, -0.9511539835803942, 0.4308344697838398, 1.1199918110263476, 0.0, 0.0, 1.0, 0.0], [0.003731150723809362, 0.9511539835803937, -0.7889252301324521, 0.2884388691914759, 0.0, 0.0, 1.0, 0.0]]","[[2.056668931716129, -1.8529475268651998, 1.4887348687101434, 1.1668581171463561], [1.3612625026856495, 1.9420912192688808, 1.0864212274151348, 0.6276191732552974]]",r003|B>A>C|cs,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,7,0,9,"1,2","[[-0.003731150723809362, -0.9511539835803942, 0.4308344697838398, 1.1199918110263476, 0.0, 0.0, 1.0, 0.0], [0.003731150723809362, 0.9511539835803937, -0.7889252301324521, 0.2884388691914759, 0.0, 0.0, 1.0, 0.0]]","[[2.056668931716129, -1.8529475268651998, 1.4887348687101434, 1.1668581171463561], [1.3612625026856495, 1.9420912192688808, 1.0864212274151348, 0.6276191732552974]]",r102|B>A>C,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,7,0,10,"1,2","[[-0.003731150723809362, -0.9511539835803942, 0.4308344697838398, 1.1199918110263476, 0.0, 0.0, 1.0, 0.0], [0.003731150723809362, 0.9511539835803937, -0.7889252301324521, 0.2884388691914759, 0.0, 0.0, 1.0, 0.0]]","[[2.056668931716129, -1.8529475268651998, 1.4887348687101434, 1.1668581171463561], [1.3612625026856495, 1.9420912192688808, 1.0864212274151348, 0.6276191732552974]]",r111|A>B>C,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,7,0,11,"1,2","[[-0.003731150723809362, -0.9511539835803942, 0.4308344697838398, 1.1199918110263476, 0.0, 0.0, 1.0, 0.0], [0.003731150723809362, 0.9511539835803937, -0.7889252301324521, 0.2884388691914759, 0.0, 0.0, 1.0, 0.0]]","[[2.056668931716129, -1.8529475268651998, 1.4887348687101434, 1.1668581171463561], [1.3612625026856495, 1.9420912192688808, 1.0864212274151348, 0.6276191732552974]]",r013|A>C>B|cs,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,7,0,12,"1,2","[[-0.003731150723809362, -0.9511539835803942, 0.4308344697838398, 1.1199918110263476, 0.0, 0.0, 1.0, 0.0], [0.003731150723809362, 0.9511539835803937, -0.7889252301324521, 0.2884388691914759, 0.0, 0.0, 1.0, 0.0]]","[[2.056668931716129, -1.8529475268651998, 1.4887348687101434, 1.1668581171463561], [1.3612625026856495, 1.9420912192688808, 1.0864212274151348, 0.6276191732552974]]",r103|B>C>A|cs,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,7,0,13,"1,2","[[-0.003731150723809362, -0.9511539835803942, 0.4308344697838398, 1.1199918110263476, 0.0, 0.0, 1.0, 0.0], [0.003731150723809362, 0.9511539835803937, -0.7889252301324521, 0.2884388691914759, 0.0, 0.0, 1.0, 0.0]]","[[2.056668931716129, -1.8529475268651998, 1.4887348687101434, 1.1668581171463561], [1.3612625026856495, 1.9420912192688808, 1.0864212274151348, 0.6276191732552974]]",r112|A>C>B|s,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,7,0,14,"1,2","[[-0.003731150723809362, -0.9511539835803942, 0.4308344697838398, 1.1199918110263476, 0.0, 0.0, 1.0, 0.0], [0.003731150723809362, 0.9511539835803937, -0.7889252301324521, 0.2884388691914759, 0.0, 0.0, 1.0, 0.0]]","[[2.056668931716129, -1.8529475268651998, 1.4887348687101434, 1.1668581171463561], [1.3612625026856495, 1.9420912192688808, 1.0864212274151348, 0.6276191732552974]]",r112|C>A>B|cs,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,7,0,15,"1,2","[[-0.003731150723809362, -0.9511539835803942, 0.4308344697838398, 1.1199918110263476, 0.0, 0.0, 1.0, 0.0], [0.003731150723809362, 0.9511539835803937, -0.7889252301324521, 0.2884388691914759, 0.0, 0.0, 1.0, 0.0]]","[[2.056668931716129, -1.8529475268651998, 1.4887348687101434, 1.1668581171463561], [1.3612625026856495, 1.9420912192688808, 1.0864212274151348, 0.6276191732552974]]",r113|A>B>C,2,0.0707355302630646,1,-9.9,10.0,0
n3_chain_0012d492,0,8,0,0,"1,2","[[0.5408844874769962, -1.0785645353401336, 1.1006956874238083, 0.4779843102096872, 0.0, 0.0, 1.0, 0.0], [-0.5408844874769965, 1.078564535340134, -0.3037513319058735, 1.1609199479229426, 0.0, 0.0, 1.0, 0.0]]","[[1.8927280088611798, -2.7965093940562697, 1.4887348687101434, 1.1668581171463561], [1.1973215798307004, 0.9985293520778109, 1.0864212274151348, 0.6276191732552974]]",r000|A>B>C,2,0.0707355302630646,1,-1.2,1.3,0
n3_chain_0012d492,0,8,0,1,"1,2","[[0.5408844874769962, -1.0785645353401336, 1.1006956874238083, 0.4779843102096872, 0.0, 0.0, 1.0, 0.0], [-0.5408844874769965, 1.078564535340134, -0.3037513319058735, 1.1609199479229426, 0.0, 0.0, 1.0, 0.0]]","[[1.8927280088611798, -2.7965093940562697, 1.4887348687101434, 1.1668581171463561], [1.1973215798307004, 0.9985293520778109, 1.0864212274151348, 0.6276191732552974]]",r001|A>B>C|s,2,0.0707355302630646,1,-1.2,1.3,0
n3_chain_0012d492,0,8,0,2,"1,2","[[0.5408844874769962, -1.0785645353401336, 1.1006956874238083, 0.4779843102096872, 0.0, 0.0, 1.0, 0.0], [-0.5408844874769965, 1.078564535340134, -0.3037513319058735, 1.1609199479229426, 0.0, 0.0, 1.0, 0.0]]","[[1.8927280088611798, -2.7965093940562697, 1.4887348687101434, 1.1668581171463561], [1.1973215798307004, 0.9985293520778109, 1.0864212274151348, 0.6276191732552974]]",r010|A>C>B|cs,2,0.0707355302630646,1,-1.2,1.3,0
n3_chain_0012d492,0,8,0,3,"1,2","[[0.5408844874769962, -1.0785645353401336, 1.1006956874238083, 0.4779843102096872, 0.0, 0.0, 1.0, 0.0], [-0.5408844874769965, 1.078564535340134, -0.3037513319058735, 1.1609199479229426, 0.0, 0.0, 1.0, 0.0]]","[[1.8927280088611798, -2.7965093940562697, 1.4887348687101434, 1.1668581171463561], [1.1973215798307004, 0.9985293520778109, 1.0864212274151348, 0.6276191732552974]]",r100|B>C>A|cs,2,0.0707355302630646,1,-1.2,1.3,0
n3_chain_0012d492,0,8,0,4,"1,2","[[0.5408844874769962, -1.0785645353401336, 1.1006956874238083, 0.4779843102096872, 0.0, 0.0, 1.0, 0.0], [-0.5408844874769965, 1.078564535340134, -0.3037513319058735, 1.1609199479229426, 0.0, 0.0, 1.0, 0.0]]","[[1.8927280088611798, -2.7965093940562697, 1.4887348687101434, 1.1668581171463561], [1.1973215798307004, 0.9985293520778109, 1.0864212274151348, 0.6276191732552974]]",r002|A>B>C|cs,2,0.0707355302630646,1,-1.2,1.3,0
n3_chain_0012d492,0,8,0,5,"1,2","[[0.5408844874769962, -1.0785645353401336, 1.1006956874238083, 0.4779843102096872, 0.0, 0.0, 1.0, 0.0], [-0.5408844874769965, 1.078564535340134, -0.3037513319058735, 1.1609199479229426, 0.0, 0.0, 1.0, 0.0]]","[[1.8927280088611798, -2.7965093940562697, 1.4887348687101434, 1.1668581171463561], [1.1973215798307004, 0.9985293520778109, 1.0864212274151348, 0.6276191732552974]]",r011|B>A>C|cs,2,0.0707355302630646,1,-1.2,1.3,0
n3_chain_0012d492,0,8,0,6,"1,2","[[0.5408844874769962, -1.0785645353401336, 1.1006956874238083, 0.4779843102096872, 0.0, 0.0, 1.0, 0.0], [-0.5408844874769965, 1.078564535340134, -0.3037513319058735, 1.1609199479229426, 0.0, 0.0, 1.0, 0.0]]","[[1.8927280088611798, -2.7965093940562697, 1.4887348687101434, 1.1668581171463561], [1.1973215798307004, 0.9985293520778109, 1.0864212274151348, 0.6276191732552974]]",r101|C>B>A,2,0.0707355302630646,1,-1.2,1.3,0
n3_chain_0012d492,0,8,0,7,"1,2","[[0.5408844874769962, -1.0785645353401336, 1.1006956874238083, 0.4779843102096872, 0.0, 0.0, 1.0, 0.0], [-0.5408844874769965, 1.078564535340134, -0.3037513319058735, 1.1609199479229426, 0.0, 0.0, 1.0, 0.0]]","[[1.8927280088611798, -2.7965093940562697, 1.4887348687101434, 1.1668581171463561], [1.1973215798307004, 0.9985293520778109, 1.0864212274151348, 0.6276191732552974]]",r110|C>A>B,2,0.0707355302630646,1,-1.2,1.3,0
n3_chain_0012d492,0,8,0,8,"1,2","[[0.5408844874769962, -1.0785645353401336, 1.1006956874238083, 0.4779843102096872, 0.0, 0.0, 1.0, 0.0], [-0.5408844874769965, 1.078564535340134, -0.3037513319058735, 1.1609199479229426, 0.0, 0.0, 1.0, 0.0]]","[[1.8927280088611798, -2.7965093940562697, 1.4887348687101434, 1.1668581171463561], [1.1973215798307004, 0.9985293520778109, 1.0864212274151348, 0.6276191732552974]]",r012|C>A>B|s,2,0.0707355302630646,1,-1.2,1.3,0
n3_chain_0012d492,0,8,0,9,"1,2","[[0.5408844874769962, -1.0785645353401336, 1.1006956874238083, 0.4779843102096872, 0.0, 0.0, 1.0, 0.0], [-0.5408844874769965, 1.078564535340134, -0.3037513319058735, 1.1609199479229426, 0.0, 0.0, 1.0, 0.0]]","[[1.8927280088611798, -2.7965093940562697, 1.4887348687101434, 1.1668581171463561], [1.1973215798307004, 0.9985293520778109, 1.0864212274151348, 0.6276191732552974]]",r102|A>C>B,2,0.0707355302630646,1,-1.2,1.3,0
n3_chain_0012d492,0,8,0,10,"1,2","[[0.5408844874769962, -1.0785645353401336, 1.1006956874238083, 0.4779843102096872, 0.0, 0.0, 1.0, 0.0], [-0.5408844874769965, 1.078564535340134, -0.3037513319058735, 1.1609199479229426, 0.0, 0.0, 1.0, 0.0]]","[[1.8927280088611798, -2.7965093940562697, 1.4887348687101434, 1.1668581171463561], [1.1973215798307004, 0.9985293520778109, 1.0864212274151348, 0.6276191732552974]]",r103|A>B>C,2,0.0707355302630646,1,-1.2,1.3,0
n3_chain_0012d492,0,8,0,11,"1,2","[[0.5408844874769962, -1.0785645353401336, 1.1006956874238083, 0.4779843102096872, 0.0, 0.0, 1.0, 0.0], [-0.5408844874769965, 1.078564535340134, -0.3037513319058735, 1.1609199479229426, 0.0, 0.0, 1.0, 0.0]]","[[1.8927280088611798, -2.7965093940562697, 1.4887348687101434, 1.1668581171463561], [1.1973215798307004, 0.9985293520778109, 1.0864212274151348, 0.6276191732552974]]",r103|C>A>B,2,0.0707355302630646,1,-1.2,1.3,0
n3_chain_0012d492,0,8,0,12,"1,2","[[0.5408844874769962, -1.0785645353401336, 1.1006956874238083, 0.4779843102096872, 0.0, 0.0, 1.0, 0.0], [-0.5408844874769965, 1.078564535340134, -0.3037513319058735, 1.1609199479229426, 0.0, 0.0, 1.0, 0.0]]","[[1.8927280088611798, -2.7965093940562697, 1.4887348687101434, 1.1668581171463561], [1.1973215798307004, 0.9985293520778109, 1.0864212274151348, 0.6276191732552974]]",r103|C>B>A,2,0.0707355302630646,1,-1.2,1.3,0
n3_chain_0012d492,0,8,0,13,"1,2","[[0.5408844874769962, -1.0785645353401336, 1.1006956874238083, 0.4779843102096872, 0.0, 0.0, 1.0, 0.0], [-0.5408844874769965, 1.078564535340134, -0.3037513319058735, 1.1609199479229426, 0.0, 0.0, 1.0, 0.0]]","[[1.8927280088611798, -2.7965093940562697, 1.4887348687101434, 1.1668581171463561], [1.1973215798307004, 0.9985293520778109, 1.0864212274151348, 0.6276191732552974]]",r112|A>C>B,2,0.0707355302630646,1,-1.2,1.3,0
n3_chain_0012d492,0,8,0,14,"1,2","[[0.5408844874769962, -1.0785645353401336, 1.1006956874238083, 0.4779843102096872, 0.0, 0.0, 1.0, 0.0], [-0.5408844874769965, 1.078564535340134, -0.3037513319058735, 1.1609199479229426, 0.0, 0.0, 1.0, 0.0]]","[[1.8927280088611798, -2.7965093940562697, 1.4887348687101434, 1.1668581171463561], [1.1973215798307004, 0.9985293520778109, 1.0864212274151348, 0.6276191732552974]]",r113|B>A>C|s,2,0.0707355302630646,1,-1.2,1.3,0
