uid,planner_seed,replan_idx,cluster_id,mode_idx,members,agent_tokens,obstacle_tokens,mode,k,n_agents,phase_sig,density,loss_max,loss_sum,loss_min,losses,prog_alone_sum,prog_together_sum,prog_together_min,stalled,blocked,dwell_alone,dwell_together,dedup_key
n3_none_25c86320,0,3,0,0,"0,1","[[-1.2699, -0.03515, 1.09082, -0.5001, 1.0, 0.0, 0.0, 0.0], [1.2699, 0.03515, -0.95171, -0.73092, 0.0, 0.0, 1.0, 0.0]]","[[-6.06873, -0.82122, 0.89677, 0.64507], [-1.82575, -2.73872, 1.60403, 1.2673]]",r000|A>B>C,2,3,02,0.0707355302630646,0.0,-0.049805930916985375,-0.049805930916985375,"0.00000,-0.04981",15.210987074154998,15.260793005071983,6.793784749184528,0,0,13,13,5081c74c43140423
n3_none_25c86320,0,3,0,1,"0,1","[[-1.2699, -0.03515, 1.09082, -0.5001, 1.0, 0.0, 0.0, 0.0], [1.2699, 0.03515, -0.95171, -0.73092, 0.0, 0.0, 1.0, 0.0]]","[[-6.06873, -0.82122, 0.89677, 0.64507], [-1.82575, -2.73872, 1.60403, 1.2673]]",r000|B>C>A|s,2,3,02,0.0707355302630646,0.0,0.0,0.0,"0.00000,0.00000",15.210987074154998,15.210987074154998,6.793784749184528,0,0,13,13,6e14e030413ba4a0
n3_none_25c86320,0,3,0,2,"0,1","[[-1.2699, -0.03515, 1.09082, -0.5001, 1.0, 0.0, 0.0, 0.0], [1.2699, 0.03515, -0.95171, -0.73092, 0.0, 0.0, 1.0, 0.0]]","[[-6.06873, -0.82122, 0.89677, 0.64507], [-1.82575, -2.73872, 1.60403, 1.2673]]",r001|B>A>C,2,3,02,0.0707355302630646,0.8965067565057305,0.8965067565057305,0.0,"0.00000,0.89651",15.210987074154998,14.314480317649267,6.793784749184528,0,0,13,13,5a448ad77d13d10a
n3_none_25c86320,0,3,0,3,"0,1","[[-1.2699, -0.03515, 1.09082, -0.5001, 1.0, 0.0, 0.0, 0.0], [1.2699, 0.03515, -0.95171, -0.73092, 0.0, 0.0, 1.0, 0.0]]","[[-6.06873, -0.82122, 0.89677, 0.64507], [-1.82575, -2.73872, 1.60403, 1.2673]]",r010|B>A>C|s,2,3,02,0.0707355302630646,0.0,-1.1455364110906565,-1.1455364110906565,"0.00000,-1.14554",15.210987074154998,16.356523485245653,6.793784749184528,0,0,13,13,cae9faebdd8e0ef0
n3_none_25c86320,0,3,0,4,"0,1","[[-1.2699, -0.03515, 1.09082, -0.5001, 1.0, 0.0, 0.0, 0.0], [1.2699, 0.03515, -0.95171, -0.73092, 0.0, 0.0, 1.0, 0.0]]","[[-6.06873, -0.82122, 0.89677, 0.64507], [-1.82575, -2.73872, 1.60403, 1.2673]]",r020|B>C>A|s,2,3,02,0.0707355302630646,0.0,0.0,0.0,"0.00000,0.00000",15.210987074154998,15.210987074154998,6.793784749184528,0,0,13,13,18e452f5b0779f55
n3_none_25c86320,0,3,0,5,"0,1","[[-1.2699, -0.03515, 1.09082, -0.5001, 1.0, 0.0, 0.0, 0.0], [1.2699, 0.03515, -0.95171, -0.73092, 0.0, 0.0, 1.0, 0.0]]","[[-6.06873, -0.82122, 0.89677, 0.64507], [-1.82575, -2.73872, 1.60403, 1.2673]]",r200|B>C>A,2,3,02,0.0707355302630646,0.0,-0.049805930916985375,-0.049805930916985375,"0.00000,-0.04981",15.210987074154998,15.260793005071983,6.793784749184528,0,0,13,13,0dabc63dbfeb4f23
n3_none_25c86320,0,3,0,6,"0,1","[[-1.2699, -0.03515, 1.09082, -0.5001, 1.0, 0.0, 0.0, 0.0], [1.2699, 0.03515, -0.95171, -0.73092, 0.0, 0.0, 1.0, 0.0]]","[[-6.06873, -0.82122, 0.89677, 0.64507], [-1.82575, -2.73872, 1.60403, 1.2673]]",r021|C>A>B,2,3,02,0.0707355302630646,0.049805930916985375,0.049805930916985375,0.0,"0.00000,0.04981",15.210987074154998,15.161181143238013,6.793784749184528,0,0,13,13,507c3a9f413d050f
n3_none_25c86320,0,3,0,7,"0,1","[[-1.2699, -0.03515, 1.09082, -0.5001, 1.0, 0.0, 0.0, 0.0], [1.2699, 0.03515, -0.95171, -0.73092, 0.0, 0.0, 1.0, 0.0]]","[[-6.06873, -0.82122, 0.89677, 0.64507], [-1.82575, -2.73872, 1.60403, 1.2673]]",r031|A>B>C,2,3,02,0.0707355302630646,0.0,-1.1455364110906565,-1.1455364110906565,"0.00000,-1.14554",15.210987074154998,16.356523485245653,6.793784749184528,0,0,13,13,852f9c8085e9e97e
n3_none_25c86320,0,3,0,8,"0,1","[[-1.2699, -0.03515, 1.09082, -0.5001, 1.0, 0.0, 0.0, 0.0], [1.2699, 0.03515, -0.95171, -0.73092, 0.0, 0.0, 1.0, 0.0]]","[[-6.06873, -0.82122, 0.89677, 0.64507], [-1.82575, -2.73872, 1.60403, 1.2673]]",r031|A>B>C|s,2,3,02,0.0707355302630646,0.0,-1.1455364110906565,-1.1455364110906565,"0.00000,-1.14554",15.210987074154998,16.356523485245653,6.793784749184528,0,0,13,13,0386ef7ea4751e9b
n3_none_25c86320,0,3,0,9,"0,1","[[-1.2699, -0.03515, 1.09082, -0.5001, 1.0, 0.0, 0.0, 0.0], [1.2699, 0.03515, -0.95171, -0.73092, 0.0, 0.0, 1.0, 0.0]]","[[-6.06873, -0.82122, 0.89677, 0.64507], [-1.82575, -2.73872, 1.60403, 1.2673]]",r211|B>A>C|s,2,3,02,0.0707355302630646,0.0,-1.1455364110906565,-1.1455364110906565,"0.00000,-1.14554",15.210987074154998,16.356523485245653,6.793784749184528,0,0,13,13,f255b49203e1a98d
