uid,planner_seed,replan_idx,cluster_id,mode_idx,members,agent_tokens,obstacle_tokens,mode,k,n_agents,phase_sig,density,loss_max,loss_sum,loss_min,losses,prog_alone_sum,prog_together_sum,prog_together_min,stalled,blocked,dwell_alone,dwell_together,dedup_key
n3_fork_d4597dbf,0,1,0,0,"0,2","[[-1.00135, 0.82945, 0.21308, -1.18093, 1.0, 0.0, 0.0, 0.0], [1.00135, -0.82945, -0.65524, 0.52561, 1.0, 0.0, 0.0, 0.0]]","[[-3.88863, -0.69715, 0.89677, 0.64507], [1.78029, -3.15394, 1.60403, 1.2673], [-0.42806, -7.42246, 1.19561, 0.92968]]",r000|A>B>C,2,3,00,0.0707355302630646,0.3989093426142176,0.3989093426142176,0.0,"0.00000,0.39891",19.739807088329297,19.34089774571508,9.463079961344015,0,0,34,34,f9b8567e7c3b942a
n3_fork_d4597dbf,0,1,0,1,"0,2","[[-1.00135, 0.82945, 0.21308, -1.18093, 1.0, 0.0, 0.0, 0.0], [1.00135, -0.82945, -0.65524, 0.52561, 1.0, 0.0, 0.0, 0.0]]","[[-3.88863, -0.69715, 0.89677, 0.64507], [1.78029, -3.15394, 1.60403, 1.2673], [-0.42806, -7.42246, 1.19561, 0.92968]]",r001|A>B>C|s,2,3,00,0.0707355302630646,0.747955017401658,0.747955017401658,0.0,"0.00000,0.74796",19.739807088329297,18.99185207092764,9.114034286556574,0,0,34,34,a31d10b769863422
n3_fork_d4597dbf,0,1,0,2,"0,2","[[-1.00135, 0.82945, 0.21308, -1.18093, 1.0, 0.0, 0.0, 0.0], [1.00135, -0.82945, -0.65524, 0.52561, 1.0, 0.0, 0.0, 0.0]]","[[-3.88863, -0.69715, 0.89677, 0.64507], [1.78029, -3.15394, 1.60403, 1.2673], [-0.42806, -7.42246, 1.19561, 0.92968]]",r010|B>C>A|cs,2,3,00,0.0707355302630646,3.342859371018294,3.4425867066718485,0.0997273356535544,"3.34286,0.09973",19.739807088329297,16.297220381657446,6.53495841335277,0,0,34,17,79c4fd8572dd497b
n3_fork_d4597dbf,0,1,0,3,"0,2","[[-1.00135, 0.82945, 0.21308, -1.18093, 1.0, 0.0, 0.0, 0.0], [1.00135, -0.82945, -0.65524, 0.52561, 1.0, 0.0, 0.0, 0.0]]","[[-3.88863, -0.69715, 0.89677, 0.64507], [1.78029, -3.15394, 1.60403, 1.2673], [-0.42806, -7.42246, 1.19561, 0.92968]]",r002|C>A>B|cs,2,3,00,0.0707355302630646,0.1495910034803316,0.1495910034803316,0.0,"0.00000,0.14959",19.739807088329297,19.590216084848965,9.7123983004779,0,0,34,34,1a4637726e2cb582
n3_fork_d4597dbf,0,1,0,4,"0,2","[[-1.00135, 0.82945, 0.21308, -1.18093, 1.0, 0.0, 0.0, 0.0], [1.00135, -0.82945, -0.65524, 0.52561, 1.0, 0.0, 0.0, 0.0]]","[[-3.88863, -0.69715, 0.89677, 0.64507], [1.78029, -3.15394, 1.60403, 1.2673], [-0.42806, -7.42246, 1.19561, 0.92968]]",r012|A>C>B,2,3,00,0.0707355302630646,0.3989093426142176,0.3989093426142176,0.0,"0.00000,0.39891",19.739807088329297,19.34089774571508,9.463079961344015,0,0,34,34,30d73f0dfbeef601
n3_fork_d4597dbf,0,1,0,5,"0,2","[[-1.00135, 0.82945, 0.21308, -1.18093, 1.0, 0.0, 0.0, 0.0], [1.00135, -0.82945, -0.65524, 0.52561, 1.0, 0.0, 0.0, 0.0]]","[[-3.88863, -0.69715, 0.89677, 0.64507], [1.78029, -3.15394, 1.60403, 1.2673], [-0.42806, -7.42246, 1.19561, 0.92968]]",r201|A>B>C|cs,2,3,00,0.0707355302630646,2.3934560556853075,3.740908277588252,1.3474522219029446,"1.34745,2.39346",19.739807088329297,15.998898810741045,7.468533248272925,0,0,34,17,9135bb8955d0dd77
n3_fork_d4597dbf,0,1,0,6,"0,2","[[-1.00135, 0.82945, 0.21308, -1.18093, 1.0, 0.0, 0.0, 0.0], [1.00135, -0.82945, -0.65524, 0.52561, 1.0, 0.0, 0.0, 0.0]]","[[-3.88863, -0.69715, 0.89677, 0.64507], [1.78029, -3.15394, 1.60403, 1.2673], [-0.42806, -7.42246, 1.19561, 0.92968]]",r300|B>C>A|s,2,3,00,0.0707355302630646,1.7964188304538986,1.7964188304538986,0.0,"1.79642,0.00000",19.739807088329297,17.943388257875398,8.081398953917166,0,0,34,17,2d75b7705339acf9
n3_fork_d4597dbf,0,1,0,7,"0,2","[[-1.00135, 0.82945, 0.21308, -1.18093, 1.0, 0.0, 0.0, 0.0], [1.00135, -0.82945, -0.65524, 0.52561, 1.0, 0.0, 0.0, 0.0]]","[[-3.88863, -0.69715, 0.89677, 0.64507], [1.78029, -3.15394, 1.60403, 1.2673], [-0.42806, -7.42246, 1.19561, 0.92968]]",r023|A>C>B,2,3,00,0.0707355302630646,0.498636678267772,0.498636678267772,0.0,"0.00000,0.49864",19.739807088329297,19.241170410061525,9.36335262569046,0,0,34,34,f74312e76b61fe77
n3_fork_d4597dbf,0,1,0,8,"0,2","[[-1.00135, 0.82945, 0.21308, -1.18093, 1.0, 0.0, 0.0, 0.0], [1.00135, -0.82945, -0.65524, 0.52561, 1.0, 0.0, 0.0, 0.0]]","[[-3.88863, -0.69715, 0.89677, 0.64507], [1.78029, -3.15394, 1.60403, 1.2673], [-0.42806, -7.42246, 1.19561, 0.92968]]",r023|B>A>C|s,2,3,00,0.0707355302630646,0.747955017401658,0.747955017401658,0.0,"0.00000,0.74796",19.739807088329297,18.99185207092764,9.114034286556574,0,0,34,34,753266f75f2b16a0
n3_fork_d4597dbf,0,1,0,9,"0,2","[[-1.00135, 0.82945, 0.21308, -1.18093, 1.0, 0.0, 0.0, 0.0], [1.00135, -0.82945, -0.65524, 0.52561, 1.0, 0.0, 0.0, 0.0]]","[[-3.88863, -0.69715, 0.89677, 0.64507], [1.78029, -3.15394, 1.60403, 1.2673], [-0.42806, -7.42246, 1.19561, 0.92968]]",r212|C>A>B|cs,2,3,00,0.0707355302630646,1.0481411495356419,0.9484138138820875,-0.0997273356535544,"1.04814,-0.09973",19.739807088329297,18.79139327444721,8.829676634835423,0,0,34,17,c5b5417a79be6495
