[bench.run] 경고: wm_config 의 "seed": 0 를 무시한다. 플래너 seed 는 axis.planner_seeds 가 정한다 (이번 실행: [0, 1, 2]).
P1b: 격자 1620, 인스턴스 1620 x 3 planner seeds = 4860 units
  기존 완료 0 units, 이번 실행 대상 4860 units
  방법 ['lower_bound', 'prioritized', 'wm_planner']
  결정론적 ['lower_bound', 'prioritized'] 는 planner_seed=0 에서만 돈다
  워커 8 (안쪽 1), 하드 타임아웃 300s / 인스턴스
  commit abf8b8a
-> bench/runs/P1b.csv

  [  790/4860] n2_fork_f09333ab                   ps=1 13.1s ok                 4:24 경과, 남은 ~22:45
  [  791/4860] n2_fork_2da954fd                   ps=1 10.1s ok                 4:25 경과, 남은 ~22:44
  [  792/4860] n2_fork_262a47ca                   ps=0 18.5s ok                 4:25 경과, 남은 ~22:43
  [  793/4860] n2_fork_2da954fd                   ps=2 10.1s ok                 4:26 경과, 남은 ~22:46
  [  794/4860] n2_fork_262a47ca                   ps=1 18.5s ok                 4:26 경과, 남은 ~22:45
  [  795/4860] n2_fork_262a47ca                   ps=2 18.1s ok                 4:27 경과, 남은 ~22:45
  [  796/4860] n2_fork_ed636fb8                   ps=0 18.0s ok                 4:28 경과, 남은 ~22:51
  [  797/4860] n2_fork_ed636fb8                   ps=1 18.0s ok                 4:28 경과, 남은 ~22:50
  [  798/4860] n2_fork_f25083bb                   ps=0 16.7s ok                 4:29 경과, 남은 ~22:50
  [  799/4860] n2_fork_ed636fb8                   ps=2 18.0s ok                 4:29 경과, 남은 ~22:48
  [  800/4860] n2_fork_f25083bb                   ps=1 16.6s ok                 4:29 경과, 남은 ~22:47
  [  801/4860] n2_fork_f25083bb                   ps=2 16.4s ok                 4:30 경과, 남은 ~22:49
  [  802/4860] n2_fork_a8f530ad                   ps=0 11.8s ok                 4:31 경과, 남은 ~22:52
  [  803/4860] n2_fork_0ba88acf                   ps=1 17.7s ok                 4:31 경과, 남은 ~22:50
  [  804/4860] n2_fork_a8f530ad                   ps=2 12.2s ok                 4:31 경과, 남은 ~22:51
  [  805/4860] n2_fork_0ba88acf                   ps=0 17.8s ok                 4:32 경과, 남은 ~22:52
  [  806/4860] n2_fork_a8f530ad                   ps=1 11.9s ok                 4:32 경과, 남은 ~22:51
  [  807/4860] n2_fork_0ba88acf                   ps=2 18.1s ok                 4:33 경과, 남은 ~22:51
  [  808/4860] n2_fork_da2b768d                   ps=0 11.3s ok                 4:34 경과, 남은 ~22:55
  [  809/4860] n2_fork_75681355                   ps=0 19.3s ok                 4:34 경과, 남은 ~22:53
  [  810/4860] n2_fork_b6080d5b                   ps=0 15.1s ok                 4:34 경과, 남은 ~22:51
  [  811/4860] n2_fork_da2b768d                   ps=1 11.3s ok                 4:34 경과, 남은 ~22:51
  [  812/4860] n2_fork_b6080d5b                   ps=1 15.1s ok                 4:34 경과, 남은 ~22:50
  [  813/4860] n2_fork_75681355                   ps=2 19.7s ok                 4:34 경과, 남은 ~22:48
  [  814/4860] n2_fork_75681355                   ps=1 19.4s ok                 4:35 경과, 남은 ~22:47
  [  815/4860] n2_fork_5d0b75b5                   ps=0 10.5s ok                 4:35 경과, 남은 ~22:49
  [  816/4860] n2_fork_b6080d5b                   ps=2 15.1s ok                 4:36 경과, 남은 ~22:47
  [  817/4860] n2_fork_da2b768d                   ps=2 11.3s ok                 4:36 경과, 남은 ~22:46
  [  818/4860] n2_fork_5d0b75b5                   ps=1 10.5s ok                 4:36 경과, 남은 ~22:45
  [  819/4860] n2_fork_5d0b75b5                   ps=2 10.5s ok                 4:36 경과, 남은 ~22:44
  [  820/4860] n2_fork_05211320                   ps=2 19.5s ok                 4:39 경과, 남은 ~22:56
  [  821/4860] n2_fork_7f155879                   ps=1 16.9s ok                 4:39 경과, 남은 ~22:55
  [  822/4860] n2_fork_7f155879                   ps=0 16.9s ok                 4:39 경과, 남은 ~22:53
  [  823/4860] n2_fork_8bbf484d                   ps=1 17.2s ok                 4:40 경과, 남은 ~22:57
  [  824/4860] n2_fork_05211320                   ps=0 19.3s ok                 4:40 경과, 남은 ~22:56
  [  825/4860] n2_fork_05211320                   ps=1 20.7s ok                 4:41 경과, 남은 ~22:55
  [  826/4860] n2_fork_7f155879                   ps=2 16.7s ok                 4:41 경과, 남은 ~22:54
  [  827/4860] n2_fork_8bbf484d                   ps=0 17.2s ok                 4:41 경과, 남은 ~22:52
  [  828/4860] n2_fork_c00d1594                   ps=1 15.6s ok                 4:42 경과, 남은 ~22:56
  [  829/4860] n2_fork_8bbf484d                   ps=2 17.2s ok                 4:43 경과, 남은 ~22:58
  [  830/4860] n2_fork_c00d1594                   ps=2 15.6s ok                 4:43 경과, 남은 ~22:57
  [  831/4860] n2_fork_c00d1594                   ps=0 16.0s ok                 4:43 경과, 남은 ~22:56
  [  832/4860] n2_fork_e4162edc                   ps=0 13.4s ok                 4:44 경과, 남은 ~22:59
  [  833/4860] n2_fork_e4162edc                   ps=1 13.6s ok                 4:44 경과, 남은 ~22:57
  [  834/4860] n2_fork_9067d064                   ps=1 18.0s ok                 4:45 경과, 남은 ~22:58
  [  835/4860] n2_fork_e4162edc                   ps=2 13.6s ok                 4:45 경과, 남은 ~22:57
  [  836/4860] n2_fork_f467f66b                   ps=0 10.0s ok                 4:46 경과, 남은 ~22:59
  [  837/4860] n2_fork_9067d064                   ps=0 18.1s ok                 4:47 경과, 남은 ~22:59
  [  838/4860] n2_fork_f81841a1                   ps=0 18.9s ok                 4:47 경과, 남은 ~22:58
  [  839/4860] n2_fork_f467f66b                   ps=1 10.0s ok                 4:47 경과, 남은 ~22:57
  [  840/4860] n2_fork_9067d064                   ps=2 18.0s ok                 4:47 경과, 남은 ~22:55
  [  841/4860] n2_fork_f467f66b                   ps=2 10.0s ok                 4:47 경과, 남은 ~22:53
  [  842/4860] n2_fork_f23c2b56                   ps=0 8.3s ok                  4:47 경과, 남은 ~22:51
  [  843/4860] n2_fork_f23c2b56                   ps=1 8.3s ok                  4:48 경과, 남은 ~22:53
  [  844/4860] n2_fork_f23c2b56                   ps=2 8.3s ok                  4:48 경과, 남은 ~22:51
  [  845/4860] n2_fork_f81841a1                   ps=1 19.0s ok                 4:48 경과, 남은 ~22:50
  [  846/4860] n2_fork_f81841a1                   ps=2 19.3s ok                 4:49 경과, 남은 ~22:55
  [  847/4860] n2_fork_78a05353                   ps=1 12.2s ok                 4:50 경과, 남은 ~22:54
  [  848/4860] n2_fork_78a05353                   ps=0 12.3s ok                 4:50 경과, 남은 ~22:52
  [  849/4860] n2_fork_78a05353                   ps=2 13.5s ok                 4:50 경과, 남은 ~22:51
  [  850/4860] n2_fork_6e34fbee                   ps=0 14.6s ok                 4:50 경과, 남은 ~22:50
  [  851/4860] n2_fork_6e34fbee                   ps=1 14.6s ok                 4:52 경과, 남은 ~22:56
  [  852/4860] n2_fork_6e34fbee                   ps=2 14.6s ok                 4:52 경과, 남은 ~22:55
  [  853/4860] n2_fork_66946c40                   ps=0 14.6s ok                 4:53 경과, 남은 ~22:57
  [  854/4860] n2_fork_a672bfc5                   ps=0 14.9s ok                 4:53 경과, 남은 ~22:55
  [  855/4860] n2_fork_66946c40                   ps=1 14.6s ok                 4:53 경과, 남은 ~22:54
  [  856/4860] n2_fork_a672bfc5                   ps=2 14.9s ok                 4:53 경과, 남은 ~22:52
  [  857/4860] n2_fork_66946c40                   ps=2 14.6s ok                 4:53 경과, 남은 ~22:51
  [  858/4860] n2_fork_a672bfc5                   ps=1 14.9s ok                 4:54 경과, 남은 ~22:52
  [  859/4860] n2_fork_4ad062b0                   ps=1 9.5s ok                  4:54 경과, 남은 ~22:51
  [  860/4860] n2_fork_4ad062b0                   ps=2 9.5s ok                  4:54 경과, 남은 ~22:49
  [  861/4860] n2_fork_4ad062b0                   ps=0 9.4s ok                  4:54 경과, 남은 ~22:49
  [  862/4860] n2_fork_42b5b0cc                   ps=0 7.6s ok                  4:54 경과, 남은 ~22:47
  [  863/4860] n2_fork_f8bf12cd                   ps=0 11.0s ok                 4:54 경과, 남은 ~22:45
  [  864/4860] n2_fork_f8bf12cd                   ps=1 11.0s ok                 4:55 경과, 남은 ~22:44
  [  865/4860] n2_fork_f8bf12cd                   ps=2 11.0s ok                 4:55 경과, 남은 ~22:43
  [  866/4860] n2_fork_42b5b0cc                   ps=2 7.6s ok                  4:55 경과, 남은 ~22:43
  [  867/4860] n2_fork_42b5b0cc                   ps=1 7.6s ok                  4:55 경과, 남은 ~22:42
  [  868/4860] n2_fork_17c63812                   ps=0 15.7s ok                 4:57 경과, 남은 ~22:48
  [  869/4860] n2_fork_f7faebdf                   ps=2 16.1s ok                 4:57 경과, 남은 ~22:47
  [  870/4860] n2_fork_17c63812                   ps=2 15.4s ok                 4:57 경과, 남은 ~22:45
  [  871/4860] n2_fork_f7faebdf                   ps=1 16.1s ok                 4:58 경과, 남은 ~22:45
  [  872/4860] n2_fork_f7faebdf                   ps=0 15.9s ok                 4:58 경과, 남은 ~22:44
  [  873/4860] n2_fork_570022c5                   ps=0 16.7s ok                 4:58 경과, 남은 ~22:45
  [  874/4860] n2_fork_17c63812                   ps=1 15.5s ok                 4:58 경과, 남은 ~22:43
  [  875/4860] n2_fork_570022c5                   ps=1 16.7s ok                 4:59 경과, 남은 ~22:45
  [  876/4860] n2_fork_c5f1e479                   ps=0 12.9s ok                 5:00 경과, 남은 ~22:47
  [  877/4860] n2_fork_c5f1e479                   ps=2 12.9s ok                 5:01 경과, 남은 ~22:47
  [  878/4860] n2_fork_570022c5                   ps=2 16.7s ok                 5:01 경과, 남은 ~22:46
  [  879/4860] n2_fork_c5f1e479                   ps=1 12.9s ok                 5:01 경과, 남은 ~22:45
  [  880/4860] n2_fork_672c064d                   ps=0 14.9s ok                 5:02 경과, 남은 ~22:48
  [  881/4860] n2_fork_672c064d                   ps=1 14.9s ok                 5:03 경과, 남은 ~22:49
  [  882/4860] n2_fork_de1ea86b                   ps=1 16.9s ok                 5:03 경과, 남은 ~22:49
  [  883/4860] n2_fork_de1ea86b                   ps=0 16.8s ok                 5:04 경과, 남은 ~22:49
  [  884/4860] n2_fork_8443278d                   ps=0 14.6s ok                 5:04 경과, 남은 ~22:50
  [  885/4860] n2_fork_672c064d                   ps=2 14.9s ok                 5:04 경과, 남은 ~22:49
  [  886/4860] n2_fork_de1ea86b                   ps=2 16.8s ok                 5:04 경과, 남은 ~22:47
  [  887/4860] n2_fork_8443278d                   ps=1 14.1s ok                 5:05 경과, 남은 ~22:46
  [  888/4860] n2_fork_6d319a22                   ps=0 9.4s ok                  5:05 경과, 남은 ~22:47
  [  889/4860] n2_fork_8443278d                   ps=2 15.1s ok                 5:05 경과, 남은 ~22:45
  [  890/4860] n2_fork_a31417e2                   ps=0 14.6s ok                 5:06 경과, 남은 ~22:45
  [  891/4860] n2_fork_6d319a22                   ps=1 9.5s ok                  5:06 경과, 남은 ~22:44
  [  892/4860] n2_fork_6d319a22                   ps=2 9.5s ok                  5:06 경과, 남은 ~22:43
  [  893/4860] n2_fork_a31417e2                   ps=1 14.7s ok                 5:06 경과, 남은 ~22:42
  [  894/4860] n2_fork_a31417e2                   ps=2 14.7s ok                 5:07 경과, 남은 ~22:42
  [  895/4860] n2_fork_c0e5e220                   ps=0 13.5s ok                 5:07 경과, 남은 ~22:44
  [  896/4860] n2_fork_af0d8309                   ps=0 9.3s ok                  5:08 경과, 남은 ~22:43
  [  897/4860] n2_fork_af0d8309                   ps=1 9.3s ok                  5:08 경과, 남은 ~22:43
  [  898/4860] n2_fork_c0e5e220                   ps=1 13.5s ok                 5:08 경과, 남은 ~22:43
  [  899/4860] n2_fork_c0e5e220                   ps=2 13.5s ok                 5:09 경과, 남은 ~22:42
  [  900/4860] n2_fork_af0d8309                   ps=2 9.3s ok                  5:09 경과, 남은 ~22:41
  [  901/4860] n2_fork_d8b429d4                   ps=0 17.8s ok                 5:10 경과, 남은 ~22:42
  [  902/4860] n2_fork_cd2ba200                   ps=1 14.8s ok                 5:11 경과, 남은 ~22:46
  [  903/4860] n2_fork_d8b429d4                   ps=1 18.4s ok                 5:11 경과, 남은 ~22:45
  [  904/4860] n2_fork_cd2ba200                   ps=0 14.8s ok                 5:11 경과, 남은 ~22:43
  [  905/4860] n2_fork_d8b429d4                   ps=2 17.3s ok                 5:12 경과, 남은 ~22:44
  [  906/4860] n2_fork_6ae660b8                   ps=1 15.3s ok                 5:12 경과, 남은 ~22:42
  [  907/4860] n2_fork_cd2ba200                   ps=2 14.8s ok                 5:12 경과, 남은 ~22:41
  [  908/4860] n2_fork_6ae660b8                   ps=0 15.3s ok                 5:13 경과, 남은 ~22:43
  [  909/4860] n2_fork_6ae660b8                   ps=2 15.3s ok                 5:14 경과, 남은 ~22:45
  [  910/4860] n2_fork_f79b24d8                   ps=1 13.7s ok                 5:14 경과, 남은 ~22:44
  [  911/4860] n2_fork_f79b24d8                   ps=2 13.7s ok                 5:14 경과, 남은 ~22:44
  [  912/4860] n2_fork_4cf22fa3                   ps=0 18.7s ok                 5:14 경과, 남은 ~22:42
  [  913/4860] n2_fork_4cf22fa3                   ps=2 18.7s ok                 5:15 경과, 남은 ~22:41
  [  914/4860] n2_fork_f79b24d8                   ps=0 13.7s ok                 5:15 경과, 남은 ~22:41
  [  915/4860] n2_fork_bd7ed44c                   ps=0 11.7s ok                 5:15 경과, 남은 ~22:40
  [  916/4860] n2_fork_4cf22fa3                   ps=1 18.7s ok                 5:16 경과, 남은 ~22:41
  [  917/4860] n2_fork_bd7ed44c                   ps=2 11.7s ok                 5:16 경과, 남은 ~22:39
  [  918/4860] n2_fork_bd7ed44c                   ps=1 11.7s ok                 5:16 경과, 남은 ~22:38
  [  919/4860] n2_fork_32ca5d65                   ps=0 13.9s ok                 5:16 경과, 남은 ~22:38
  [  920/4860] n2_fork_32ca5d65                   ps=1 13.9s ok                 5:16 경과, 남은 ~22:37
  [  921/4860] n2_fork_32ca5d65                   ps=2 13.9s ok                 5:17 경과, 남은 ~22:36
  [  922/4860] n2_fork_5c54abcc                   ps=0 12.0s ok                 5:17 경과, 남은 ~22:36
  [  923/4860] n2_fork_5c54abcc                   ps=1 12.0s ok                 5:17 경과, 남은 ~22:35
  [  924/4860] n2_fork_61be79f0                   ps=0 12.8s ok                 5:18 경과, 남은 ~22:34
  [  925/4860] n2_fork_5c54abcc                   ps=2 12.0s ok                 5:18 경과, 남은 ~22:34
  [  926/4860] n2_fork_61be79f0                   ps=2 13.0s ok                 5:18 경과, 남은 ~22:34
  [  927/4860] n2_fork_61be79f0                   ps=1 13.0s ok                 5:19 경과, 남은 ~22:33
  [  928/4860] n2_fork_c980be0e                   ps=0 16.7s ok                 5:19 경과, 남은 ~22:32
  [  929/4860] n2_fork_c980be0e                   ps=1 16.7s ok                 5:19 경과, 남은 ~22:32
  [  930/4860] n2_fork_a2beb5f3                   ps=1 15.4s ok                 5:20 경과, 남은 ~22:35
  [  931/4860] n2_fork_c980be0e                   ps=2 16.5s ok                 5:21 경과, 남은 ~22:34
  [  932/4860] n2_fork_a2beb5f3                   ps=2 15.4s ok                 5:21 경과, 남은 ~22:35
  [  933/4860] n2_fork_a2beb5f3                   ps=0 15.4s ok                 5:21 경과, 남은 ~22:34
  [  934/4860] n2_fork_5b149be8                   ps=0 12.5s ok                 5:21 경과, 남은 ~22:32
  [  935/4860] n2_fork_316fcc52                   ps=2 18.8s ok                 5:23 경과, 남은 ~22:36
  [  936/4860] n2_fork_5b149be8                   ps=1 12.5s ok                 5:23 경과, 남은 ~22:34
  [  937/4860] n2_fork_316fcc52                   ps=0 18.8s ok                 5:23 경과, 남은 ~22:33
  [  938/4860] n2_fork_316fcc52                   ps=1 18.8s ok                 5:24 경과, 남은 ~22:34
  [  939/4860] n2_fork_5b149be8                   ps=2 12.5s ok                 5:24 경과, 남은 ~22:33
  [  940/4860] n2_fork_97ecd536                   ps=0 11.2s ok                 5:25 경과, 남은 ~22:35
  [  941/4860] n2_fork_97ecd536                   ps=1 11.0s ok                 5:25 경과, 남은 ~22:36
  [  942/4860] n2_fork_97ecd536                   ps=2 11.1s ok                 5:26 경과, 남은 ~22:36
  [  943/4860] n2_fork_07131ecd                   ps=0 13.8s ok                 5:26 경과, 남은 ~22:35
  [  944/4860] n2_fork_68821501                   ps=0 21.7s ok                 5:26 경과, 남은 ~22:34
  [  945/4860] n2_fork_68821501                   ps=2 21.5s ok                 5:27 경과, 남은 ~22:35
  [  946/4860] n2_fork_9dd6a4a4                   ps=0 8.8s ok                  5:27 경과, 남은 ~22:34
  [  947/4860] n2_fork_07131ecd                   ps=1 13.8s ok                 5:27 경과, 남은 ~22:32
  [  948/4860] n2_fork_9dd6a4a4                   ps=2 8.8s ok                  5:27 경과, 남은 ~22:30
  [  949/4860] n2_fork_07131ecd                   ps=2 13.8s ok                 5:27 경과, 남은 ~22:29
  [  950/4860] n2_fork_9dd6a4a4                   ps=1 8.8s ok                  5:27 경과, 남은 ~22:27
  [  951/4860] n2_fork_68821501                   ps=1 21.4s ok                 5:28 경과, 남은 ~22:30
  [  952/4860] n2_fork_0b6e53eb                   ps=0 10.9s ok                 5:28 경과, 남은 ~22:30
  [  953/4860] n2_fork_0b6e53eb                   ps=2 10.9s ok                 5:28 경과, 남은 ~22:28
  [  954/4860] n2_fork_1c216097                   ps=0 13.2s ok                 5:29 경과, 남은 ~22:27
  [  955/4860] n2_fork_0b6e53eb                   ps=1 11.1s ok                 5:29 경과, 남은 ~22:28
  [  956/4860] n2_fork_1c216097                   ps=1 13.2s ok                 5:29 경과, 남은 ~22:26
  [  957/4860] n2_fork_b8fc783b                   ps=0 14.6s ok                 5:30 경과, 남은 ~22:26
  [  958/4860] n2_fork_1c216097                   ps=2 13.2s ok                 5:30 경과, 남은 ~22:27
  [  959/4860] n2_fork_b8fc783b                   ps=2 14.6s ok                 5:30 경과, 남은 ~22:26
  [  960/4860] n2_fork_b8fc783b                   ps=1 14.6s ok                 5:31 경과, 남은 ~22:26
  [  961/4860] n2_fork_3324e257                   ps=0 20.0s ok                 5:33 경과, 남은 ~22:32
  [  962/4860] n2_fork_3324e257                   ps=1 20.0s ok                 5:33 경과, 남은 ~22:30
  [  963/4860] n2_fork_4ed3831f                   ps=0 16.9s ok                 5:33 경과, 남은 ~22:30
  [  964/4860] n2_fork_3932a497                   ps=0 17.0s unfinished:deadlock: no team progress 5:33 경과, 남은 ~22:29
  [  965/4860] n2_fork_3324e257                   ps=2 20.0s ok                 5:34 경과, 남은 ~22:28
  [  966/4860] n2_fork_4ed3831f                   ps=1 16.9s ok                 5:34 경과, 남은 ~22:26
  [  967/4860] n2_fork_4ed3831f                   ps=2 16.9s ok                 5:34 경과, 남은 ~22:27
  [  968/4860] n2_fork_3932a497                   ps=1 17.0s unfinished:deadlock: no team progress 5:35 경과, 남은 ~22:27
  [  969/4860] n2_fork_cd2fc3b8                   ps=0 13.7s ok                 5:36 경과, 남은 ~22:29
  [  970/4860] n2_fork_cd2fc3b8                   ps=1 13.7s ok                 5:36 경과, 남은 ~22:30
  [  971/4860] n2_fork_f223752e                   ps=1 16.1s ok                 5:37 경과, 남은 ~22:30
  [  972/4860] n2_fork_3932a497                   ps=2 17.0s unfinished:deadlock: no team progress 5:37 경과, 남은 ~22:29
  [  973/4860] n2_fork_cd2fc3b8                   ps=2 13.7s ok                 5:37 경과, 남은 ~22:28
  [  974/4860] n2_fork_f223752e                   ps=0 16.1s ok                 5:38 경과, 남은 ~22:29
  [  975/4860] n2_fork_a610d078                   ps=0 9.3s ok                  5:38 경과, 남은 ~22:28
  [  976/4860] n2_fork_a610d078                   ps=1 9.3s ok                  5:38 경과, 남은 ~22:27
  [  977/4860] n2_fork_0ec24305                   ps=0 15.9s ok                 5:38 경과, 남은 ~22:26
  [  978/4860] n2_fork_f223752e                   ps=2 16.1s ok                 5:39 경과, 남은 ~22:26
  [  979/4860] n2_fork_a610d078                   ps=2 9.3s ok                  5:39 경과, 남은 ~22:24
  [  980/4860] n2_fork_0ec24305                   ps=1 15.9s ok                 5:39 경과, 남은 ~22:23
  [  981/4860] n2_fork_af6bbd5f                   ps=0 10.4s ok                 5:41 경과, 남은 ~22:29
  [  982/4860] n2_fork_0ec24305                   ps=2 15.9s ok                 5:41 경과, 남은 ~22:27
  [  983/4860] n2_fork_328ba0d0                   ps=2 20.1s ok                 5:42 경과, 남은 ~22:29
  [  984/4860] n2_fork_328ba0d0                   ps=1 20.0s ok                 5:42 경과, 남은 ~22:30
  [  985/4860] n2_fork_e74a5d7c                   ps=0 15.9s ok                 5:42 경과, 남은 ~22:28
  [  986/4860] n2_fork_328ba0d0                   ps=0 20.0s ok                 5:42 경과, 남은 ~22:27
  [  987/4860] n2_fork_e74a5d7c                   ps=2 15.9s ok                 5:43 경과, 남은 ~22:26
  [  988/4860] n2_fork_af6bbd5f                   ps=2 10.6s ok                 5:43 경과, 남은 ~22:26
  [  989/4860] n2_fork_af6bbd5f                   ps=1 10.6s ok                 5:43 경과, 남은 ~22:25
  [  990/4860] n2_fork_e74a5d7c                   ps=1 15.9s ok                 5:44 경과, 남은 ~22:26
  [  991/4860] n2_fork_1dadf1ff                   ps=0 20.0s ok                 5:46 경과, 남은 ~22:32
  [  992/4860] n2_fork_1dadf1ff                   ps=2 20.0s ok                 5:47 경과, 남은 ~22:34
  [  993/4860] n2_fork_bfe44731                   ps=1 19.2s ok                 5:47 경과, 남은 ~22:32
  [  994/4860] n2_fork_bfe44731                   ps=0 19.3s ok                 5:48 경과, 남은 ~22:33
  [  995/4860] n2_fork_65e639c8                   ps=0 9.2s ok                  5:48 경과, 남은 ~22:34
  [  996/4860] n2_fork_1dadf1ff                   ps=1 20.0s ok                 5:48 경과, 남은 ~22:33
  [  997/4860] n2_fork_65e639c8                   ps=1 9.2s ok                  5:49 경과, 남은 ~22:32
  [  998/4860] n2_fork_bfe44731                   ps=2 19.3s ok                 5:49 경과, 남은 ~22:31
  [  999/4860] n2_fork_da5e87a6                   ps=0 27.0s unfinished:deadlock: no team progress 5:49 경과, 남은 ~22:31
  [ 1000/4860] n2_fork_65e639c8                   ps=2 9.2s ok                  5:50 경과, 남은 ~22:31
  [ 1001/4860] n2_fork_da5e87a6                   ps=1 27.0s unfinished:deadlock: no team progress 5:51 경과, 남은 ~22:33
  [ 1002/4860] n2_fork_da5e87a6                   ps=2 27.0s unfinished:deadlock: no team progress 5:52 경과, 남은 ~22:37
  [ 1003/4860] n2_fork_63a6409b                   ps=0 8.2s ok                  5:52 경과, 남은 ~22:36
  [ 1004/4860] n2_fork_45db9ace                   ps=2 15.6s ok                 5:52 경과, 남은 ~22:35
  [ 1005/4860] n2_fork_63a6409b                   ps=1 8.2s ok                  5:53 경과, 남은 ~22:36
  [ 1006/4860] n2_fork_45db9ace                   ps=0 16.4s ok                 5:54 경과, 남은 ~22:36
  [ 1007/4860] n2_fork_63a6409b                   ps=2 8.2s ok                  5:54 경과, 남은 ~22:35
  [ 1008/4860] n2_fork_45db9ace                   ps=1 15.8s ok                 5:54 경과, 남은 ~22:34
  [ 1009/4860] n2_fork_42b91219                   ps=1 20.2s ok                 5:54 경과, 남은 ~22:32
  [ 1010/4860] n2_fork_42b91219                   ps=2 20.3s ok                 5:55 경과, 남은 ~22:34
  [ 1011/4860] n2_fork_42b91219                   ps=0 20.1s ok                 5:55 경과, 남은 ~22:35
  [ 1012/4860] n2_fork_adcede4c                   ps=0 15.7s ok                 5:56 경과, 남은 ~22:36
  [ 1013/4860] n2_fork_e77f5fc4                   ps=0 10.8s ok                 5:57 경과, 남은 ~22:38
  [ 1014/4860] n2_fork_e77f5fc4                   ps=1 11.0s ok                 5:57 경과, 남은 ~22:37
  [ 1015/4860] n2_fork_3439ec1b                   ps=0 16.4s ok                 5:58 경과, 남은 ~22:37
  [ 1016/4860] n2_fork_3439ec1b                   ps=2 16.9s ok                 5:58 경과, 남은 ~22:36
  [ 1017/4860] n2_fork_e77f5fc4                   ps=2 10.8s ok                 5:58 경과, 남은 ~22:35
  [ 1018/4860] n2_fork_adcede4c                   ps=1 16.5s ok                 5:58 경과, 남은 ~22:34
  [ 1019/4860] n2_fork_adcede4c                   ps=2 15.9s ok                 5:59 경과, 남은 ~22:34
  [ 1020/4860] n2_fork_3439ec1b                   ps=1 16.9s ok                 6:00 경과, 남은 ~22:35
  [ 1021/4860] n2_fork_6f6b363d                   ps=1 16.3s ok                 6:01 경과, 남은 ~22:38
  [ 1022/4860] n2_fork_6f6b363d                   ps=2 16.3s ok                 6:01 경과, 남은 ~22:36
  [ 1023/4860] n2_fork_b3ae75b6                   ps=0 11.9s ok                 6:02 경과, 남은 ~22:37
  [ 1024/4860] n2_fork_6f6b363d                   ps=0 16.3s ok                 6:02 경과, 남은 ~22:36
  [ 1025/4860] n2_fork_8495d546                   ps=0 18.0s ok                 6:02 경과, 남은 ~22:36
  [ 1026/4860] n2_fork_b3ae75b6                   ps=1 11.9s ok                 6:02 경과, 남은 ~22:36
  [ 1027/4860] n2_fork_8495d546                   ps=2 18.2s ok                 6:03 경과, 남은 ~22:35
  [ 1028/4860] n2_fork_b3ae75b6                   ps=2 11.9s ok                 6:03 경과, 남은 ~22:34
  [ 1029/4860] n2_fork_cc8ad586                   ps=0 14.3s ok                 6:04 경과, 남은 ~22:35
  [ 1030/4860] n2_fork_8495d546                   ps=1 18.0s ok                 6:04 경과, 남은 ~22:34
  [ 1031/4860] n2_fork_b238b414                   ps=0 10.1s ok                 6:04 경과, 남은 ~22:35
  [ 1032/4860] n2_fork_cc8ad586                   ps=1 14.2s ok                 6:05 경과, 남은 ~22:34
  [ 1033/4860] n2_fork_b238b414                   ps=1 10.1s ok                 6:05 경과, 남은 ~22:34
  [ 1034/4860] n2_fork_b238b414                   ps=2 10.1s ok                 6:05 경과, 남은 ~22:33
  [ 1035/4860] n2_fork_cc8ad586                   ps=2 14.2s ok                 6:05 경과, 남은 ~22:32
  [ 1036/4860] n2_fork_3df5fe8a                   ps=2 17.5s ok                 6:06 경과, 남은 ~22:31
  [ 1037/4860] n2_fork_3df5fe8a                   ps=0 17.5s ok                 6:07 경과, 남은 ~22:33
  [ 1038/4860] n2_fork_71b64ef5                   ps=0 11.0s ok                 6:07 경과, 남은 ~22:31
  [ 1039/4860] n2_fork_71b64ef5                   ps=1 11.0s ok                 6:07 경과, 남은 ~22:30
  [ 1040/4860] n2_fork_3df5fe8a                   ps=1 17.5s ok                 6:07 경과, 남은 ~22:29
  [ 1041/4860] n2_fork_71b64ef5                   ps=2 11.0s ok                 6:07 경과, 남은 ~22:28
  [ 1042/4860] n2_fork_3dc60da7                   ps=1 12.8s ok                 6:10 경과, 남은 ~22:35
  [ 1043/4860] n2_fork_05ea45dc                   ps=2 19.6s ok                 6:10 경과, 남은 ~22:36
  [ 1044/4860] n2_fork_3dc60da7                   ps=0 12.8s ok                 6:10 경과, 남은 ~22:34
  [ 1045/4860] n2_fork_05ea45dc                   ps=1 20.4s ok                 6:11 경과, 남은 ~22:34
  [ 1046/4860] n2_fork_05ea45dc                   ps=0 19.6s ok                 6:11 경과, 남은 ~22:34
  [ 1047/4860] n2_fork_f77bcc36                   ps=1 18.5s ok                 6:11 경과, 남은 ~22:33
  [ 1048/4860] n2_fork_3dc60da7                   ps=2 12.8s ok                 6:12 경과, 남은 ~22:35
  [ 1049/4860] n2_fork_f77bcc36                   ps=0 18.7s ok                 6:13 경과, 남은 ~22:36
  [ 1050/4860] n2_fork_5648132d                   ps=0 15.9s ok                 6:13 경과, 남은 ~22:35
  [ 1051/4860] n2_fork_f77bcc36                   ps=2 18.7s ok                 6:13 경과, 남은 ~22:33
  [ 1052/4860] n2_fork_5648132d                   ps=2 15.9s ok                 6:14 경과, 남은 ~22:34
